"site","latitude","longitude"
"http://environment.data.gov.uk/hydrology/id/stations/33b613be-70df-4574-893e-f54443627dc1",50.949913,-3.506358
"http://environment.data.gov.uk/hydrology/id/stations/f387d5f1-d06d-48fd-92a1-ede9bdebdc10",51.740081,-2.247391
"http://environment.data.gov.uk/hydrology/id/stations/f40d4c7d-187e-4f0d-bc8d-beef63a34950",51.43615,-0.514892
"http://environment.data.gov.uk/hydrology/id/stations/9ad5d28c-7cfe-46db-b39d-58701689cd59",54.081344,-2.722026
"http://environment.data.gov.uk/hydrology/id/stations/419bbe86-e02d-4dd7-b266-c51e8eb584bd",51.677124,-0.650282
"http://environment.data.gov.uk/hydrology/id/stations/603fcc73-a9aa-4831-bf66-6a1a2b0a04d7",50.550625,-4.142658
"http://environment.data.gov.uk/hydrology/id/stations/3cdb0ed3-0644-45f1-b6fb-7c1944578bf6",53.12736,-2.779922
"http://environment.data.gov.uk/hydrology/id/stations/b21aa11b-d598-49d7-9911-9a723f4275d8",50.763895,-1.842087
"http://environment.data.gov.uk/hydrology/id/stations/57e4ead6-f356-458a-86a2-22901eccab1d",50.928429,-1.77558
"http://environment.data.gov.uk/hydrology/id/stations/6dba8818-bd17-424e-8568-eb699874e76a",51.546517,0.183966
"http://environment.data.gov.uk/hydrology/id/stations/ef6614a2-669d-4bc9-95e1-bb5acfb9a7d0",51.008911,-1.500213
"http://environment.data.gov.uk/hydrology/id/stations/09352081-0bcd-4e45-a581-7e396155ac01",52.576429,0.530926
"http://environment.data.gov.uk/hydrology/id/stations/912a6d1f-035b-4d82-b83e-a09788190c61",52.040422,-0.335802
"http://environment.data.gov.uk/hydrology/id/stations/cd8c5956-30bd-4242-9d18-ce24ce0a3f30",52.118971,-0.054461
"http://environment.data.gov.uk/hydrology/id/stations/d8247910-913d-471a-abb1-11ee26969d96",52.134462,0.141784
"http://environment.data.gov.uk/hydrology/id/stations/e1d6ff27-89cd-43d1-bd23-699952662cb4",52.332181,0.438278
"http://environment.data.gov.uk/hydrology/id/stations/29434d59-1597-4783-b0b6-9f9a821d30d8",51.30661,-2.280872
"http://environment.data.gov.uk/hydrology/id/stations/38c8cce6-4153-40e2-a91b-064b66fac61e",52.144588,-0.316795
"http://environment.data.gov.uk/hydrology/id/stations/de27ad02-1be6-4eff-9354-2107c70b16e6",52.908305,0.504442
"http://environment.data.gov.uk/hydrology/id/stations/cabb0f6a-7ebe-464a-b695-40fc6d08cd3c",52.059486,-0.705652
"http://environment.data.gov.uk/hydrology/id/stations/d939b5a0-012f-4082-ad1e-eba74d1f65d5",50.93142,-1.257426
"http://environment.data.gov.uk/hydrology/id/stations/2983dfe2-9418-432c-b61d-a231c0b10b67",51.713888,0.259177
"http://environment.data.gov.uk/hydrology/id/stations/cf8c9032-6d1d-473d-b304-3837260188cb",52.794359,-3.110219
"http://environment.data.gov.uk/hydrology/id/stations/848df754-3005-43aa-80ce-2dba4138e942",53.606998,-2.792997
"http://environment.data.gov.uk/hydrology/id/stations/cab00cd1-b095-4ab5-9b8c-1b5089373562",53.996041,-2.247662
"http://environment.data.gov.uk/hydrology/id/stations/77b42c7f-1412-4ea1-8e85-7fc99b8ee3a3",50.9307,0.578338
"http://environment.data.gov.uk/hydrology/id/stations/cf4bcfd5-1059-4fd2-b742-0e9866ad4997",51.758708,0.013812
"http://environment.data.gov.uk/hydrology/id/stations/47066e6f-3478-4f39-83e7-8f4bdf4b0257",50.099947,-5.279833
"http://environment.data.gov.uk/hydrology/id/stations/e7bc8b2f-525b-4f1f-902d-6398a291f85f",53.549186,-2.626059
"http://environment.data.gov.uk/hydrology/id/stations/065d2a2a-113d-422e-ae2c-d3c24e48c47b",50.266018,-4.91843
"http://environment.data.gov.uk/hydrology/id/stations/3bc1b3da-2859-41b2-9f9f-6ab2b1023572",54.650538,-3.52206
"http://environment.data.gov.uk/hydrology/id/stations/272fc811-86a6-4abc-b6e0-7ee3661744cb",52.330212,-0.920416
