"site","latitude","longitude"
"05JJ005",51.7558288574219,-105.648887634277
"05JJ006",51.7558288574219,-105.648887634277
"05JJ007",51.8027801513672,-105.343887329102
"05JJ008",51.7919387817383,-105.324440002441
"05JJ010",51.8377799987793,-104.981109619141
"05JK003",50.7066688537598,-104.801391601562
"05JK005",50.792781829834,-103.864166259766
"05JK006",50.8833312988281,-104.308326721191
"05JK008",50.7605590820312,-103.797218322754
"05JL001",50.6613883972168,-103.600563049316
"05JL002",50.6450004577637,-103.603889465332
"05JL003",50.5833282470703,-103.466667175293
"05JL004",50.6927795410156,-103.620826721191
"05JL006",50.75,-103.699996948242
"05JL007",50.6583290100098,-103.599998474121
"05JM003",50.5327796936035,-101.841667175293
"05JM005",50.5286102294922,-101.91667175293
"05JM006",50.607780456543,-102.667778015137
"05JM007",50.5486106872559,-102.359443664551
"05JM008",50.5083312988281,-102.258613586426
"05JM009",50.3880615234375,-102.661109924316
"05JM011",50.5805587768555,-102.644439697266
"05JM012",50.649169921875,-102.038887023926
"05JM013",50.6413917541504,-102.917503356934
"05JM018",50.7366714477539,-102.222221374512
"05JM019",50.7522201538086,-102.280830383301
"05KA001",52.9486083984375,-105.004997253418
"05KA002",52.9333305358887,-105.099998474121
"05KA003",52.8499984741211,-105.183326721191
"05KA004",52.8166694641113,-105.08332824707
"05KA005",52.5666694641113,-105.116668701172
"05KA006",52.5027809143066,-104.927780151367
"05KA007",52.8777809143066,-105.037498474121
"05KA008",52.9041709899902,-105.037498474121
"05KA009",52.9077796936035,-104.838333129883
"05KA010",52.269718170166,-105.189170837402
"05KA011",52.4925003051758,-105.014442443848
"05KA012",52.644718170166,-105.626937866211
"05KB001",52.8413887023926,-104.540557861328
"05KB002",52.8166694641113,-104.033332824707
"05KB003",53.1363906860352,-104.02082824707
"05KB004",53.0666694641113,-104.716667175293
"05KB005",53.1044387817383,-103.679168701172
"05KB006",52.8422203063965,-104.23999786377
"05KB007",52.8125,-104.567497253418
"05KB008",53.1577796936035,-104.17138671875
"05KB009",52.8730583190918,-104.038063049316
"05KB010",53.0405616760254,-104.025833129883
"05KB011",52.9708290100098,-104.081939697266
"05KB012",52.8416709899902,-104.371940612793
"05KB013",53.0166702270508,-104.019996643066
"05KC001",53.4166717529297,-103.141670227051
"05KC002",53.2202796936035,-103.425003051758
"05KD001",53.3666687011719,-104.038887023926
"05KD002",53.5166702270508,-103.533332824707
"05KD005",53.7138900756836,-103.266670227051
"05KD006",53.3197212219238,-104.041938781738
"05KE001",53.4530601501465,-104.107223510742
"05KE002",53.5202789306641,-104.166938781738
"05KE004",54.1494407653809,-103.030563354492
"05KE005",53.4222183227539,-104.341667175293
"05KE006",53.4530601501465,-104.56861114502
"05KE007",53.4813919067383,-104.325828552246
"05KE008",53.7694396972656,-105.303886413574
"05KE009",54.0363883972168,-104.614166259766
"05KF001",54.5611114501953,-103.941673278809
"05KF002",54.2941703796387,-104.675827026367
"05KF003",54.6666717529297,-103.405563354492
"05KF004",54.4622192382812,-104.177223205566
"05KG001",55.1666717529297,-102.933326721191
"05KG002",54.4388885498047,-102.175003051758
"05KG003",54.6680603027344,-102.084167480469
"05KG004",54.7555618286133,-101.824996948242
"05KG005",54.5833282470703,-101.383331298828
"05KG006",54.7166709899902,-101.766670227051
"05KG007",54.8277816772461,-102.635559082031
"05KG009",55.165828704834,-102.941108703613
"05KG010",54.8933296203613,-102.826942443848
"05KH002",53.9583282470703,-102.296112060547
"05KH003",53.8250007629395,-101.324996948242
"05KH004",53.8250007629395,-101.324996948242
"05KH006",54.1705589294434,-101.394439697266
"05KH008",53.8861083984375,-101.827781677246
"05KH009",53.8138885498047,-102.972221374512
"05KH010",53.8833312988281,-101.933326721191
"05KH011",53.8333282470703,-102.940277099609
"05KH012",53.9500007629395,-102.183326721191
"05KH013",53.8333282470703,-101.956390380859
"05KH014",53.8333282470703,-101.956390380859
"05KH701",53.8997192382812,-101.446388244629
"05KJ014",53.2566719055176,-102.111938476562
"05KJ704",53.6786117553711,-100.995552062988
"05KJ705",53.5102500915527,-100.650863647461
"05KJ824",53.8166694641113,-101.199996948242
"05KK001",53.7055587768555,-100.313888549805
"05KK003",53.9833297729492,-101.16667175293
"05KK007",53.6333312988281,-100.316673278809
"05KK009",53.9819412231445,-101.08332824707
"05KK708",53.9860687255859,-101.17211151123
"05KK710",53.7075004577637,-100.307502746582
"05KK711",53.9056282043457,-100.545272827148
"05KK712",53.752571105957,-100.712501525879
"05KL001",53.163890838623,-99.3488922119141
"05KL009",53.1166687011719,-99.8333282470703
"05KL701",53.3193817138672,-100.279876708984
"05LA001",52.6313896179199,-104.524719238281
"05LA002",52.5713882446289,-104.029167175293
"05LA003",52.1444396972656,-103.626106262207
"05LA004",52.2891693115234,-103.672218322754
"05LA005",52.435001373291,-103.696937561035
"05LA006",52.5494384765625,-103.686111450195
"05LA007",52.5711097717285,-104.184440612793
"05LB001",52.4805603027344,-102.644996643066
"05LB002",52.5922203063965,-102.565002441406
"05LB003",52.8569412231445,-102.419998168945
"05LB004",52.7975006103516,-102.370559692383
"05LB005",52.6544418334961,-103.515556335449
"05LB006",52.6183280944824,-102.751388549805
"05LB007",52.8330612182617,-102.395561218262
"05LB008",52.6080589294434,-102.965827941895
"05LB009",52.6083297729492,-103.386108398438
"05LB010",52.8169403076172,-102.996940612793
"05LB011",52.4949989318848,-103.533058166504
"05LB012",52.5144386291504,-103.594436645508
"05LC002",52.8180618286133,-102.368606567383
"05LC003",52.8944396972656,-101.463890075684
"05LC005",52.8333282470703,-101.566673278809
"05LD003",53.0308303833008,-102.316108703613
"05LE002",52.2166709899902,-101.216667175293
"05LE003",52.3816719055176,-101.100563049316
"05LE007",52.5333290100098,-100.866668701172
"05LE008",51.9977798461914,-102.073890686035
"05LE009",52.1722183227539,-100.941673278809
"05LE011",51.9688911437988,-101.913887023926
"05LE012",51.6408309936523,-101.663063049316
"05LF001",52.7277793884277,-101.112503051758
"05LF002",52.6027793884277,-101.037498474121
"05LF801",52.5402793884277,-101.241111755371
"05LF802",52.6147193908691,-101.368110656738
"05LG001",51.8166694641113,-100.533332824707
"05LG002",51.8055610656738,-100.304443359375
"05LG005",51.9972190856934,-100.230560302734
"05LG006",51.8527488708496,-100.250526428223
"05LG801",51.8005599975586,-100.835830688477
"05LH002",51.8138885498047,-99.533332824707
"05LH004",51.8333282470703,-99.5500030517578
"05LH006",51.6194381713867,-99.6125030517578
"05LH008",51.9722213745117,-99.5888900756836
"05LJ001",51.461109161377,-99.9888916015625
"05LJ002",51.5277786254883,-99.9916687011719
"05LJ004",51.2527809143066,-100.144439697266
"05LJ011",51.2083282470703,-100.179168701172
"05LJ013",51.0597190856934,-99.5305633544922
"05LJ014",51.5036087036133,-99.9958267211914
"05LJ015",51.4491691589355,-100.040557861328
"05LJ016",51.5222206115723,-100.369438171387
"05LJ017",51.3194389343262,-100.366668701172
"05LJ018",51.1847190856934,-100.85221862793
"05LJ020",51.1097183227539,-100.0625
"05LJ021",51.1861114501953,-100.694442749023
"05LJ022",51.125,-100.038887023926
"05LJ024",51.2308311462402,-100.961936950684
"05LJ026",50.8472213745117,-99.5458297729492
"05LJ029",51.0224990844727,-100.081672668457
"05LJ030",50.9249992370605,-100.044441223145
"05LJ031",51.1044387817383,-100.882499694824
"05LJ032",50.9841690063477,-100.059722900391
"05LJ034",50.7166709899902,-99.5833282470703
"05LJ035",51.1263885498047,-100.472221374512
"05LJ040",51.2077789306641,-100.694999694824
"05LJ046",51.0458297729492,-100.168060302734
"05LJ047",51.1416702270508,-99.9222183227539
"05LJ048",51.4319381713867,-100.016670227051
"05LJ801",50.7294387817383,-99.5541687011719
"05LJ803",50.7122192382812,-99.6547164916992
"05LJ805",50.7044410705566,-99.6666717529297
"05LJ807",51.396110534668,-100.798332214355
"05LJ808",51.0552787780762,-100.94750213623
"05LJ810",51.0499992370605,-99.5294418334961
"05LJ811",51.4027786254883,-101.033058166504
"05LJ812",51.1502799987793,-100.495826721191
"05LJ816",51.1269416809082,-99.789436340332
"05LK001",51.6208305358887,-99.5749969482422
"05LK003",51.0805587768555,-98.7805633544922
"05LK004",51.521671295166,-99.5397186279297
"05LL001",49.9666709899902,-98.9472198486328
"05LL003",50.1875,-98.3166732788086
"05LL004",50.2180595397949,-98.9238891601562
"05LL006",50.1544418334961,-98.6975021362305
"05LL007",50.0611114501953,-98.9469375610352
"05LL008",50.3902816772461,-99.0455627441406
"05LL009",50.232780456543,-99.5666732788086
"05LL011",50.2261085510254,-99.454719543457
"05LL013",50.1816711425781,-99.3986129760742
"05LL017",50.4472198486328,-99.4499969482422
"05LL018",50.1083297729492,-98.3805618286133
"05LL022",50.0602798461914,-98.6958312988281
"05LL023",50.1830596923828,-98.9494400024414
"05LL024",50.2241706848145,-98.9766693115234
"05LL026",50.5602798461914,-99.1563873291016
"05LL028",50.0666694641113,-98.6277770996094
"05LL802",49.8733291625977,-99.0319366455078
"05LL809",50.2133293151855,-99.4436111450195
"05LL810",50.2249984741211,-98.9288864135742
"05LL820",50.2000007629395,-99.2361068725586
"05LL821",50.3066711425781,-98.8688888549805
"05LL822",50.3877792358398,-98.8694381713867
"05LL823",50.269718170166,-98.8636093139648
"05LL824",50.0088882446289,-99.1102828979492
"05LM002",51.7083282470703,-98.658332824707
"05LM003",51.7000007629395,-98.5500030517578
"05LM801",51.7113914489746,-98.6563873291016
"05LN002",50.7207794189453,-98.0756683349609
"05LN003",50.7213897705078,-98.0899963378906
"05LN004",50.4333305358887,-97.625
"05LN005",51.0416717529297,-98.6086120605469
"05LN805",50.3572196960449,-97.9447174072266
"05MA001",51.7733306884766,-104.11499786377
"05MA003",51.9538917541504,-104.264167785645
"05MA004",52.4713897705078,-104.788063049316
"05MA005",51.8197212219238,-104.233329772949
"05MA007",52.2355613708496,-103.98999786377
"05MA008",52.1883316040039,-103.986389160156
"05MA013",52.3180618286133,-104.832496643066
"05MA014",52.3458290100098,-104.811111450195
"05MA015",51.7958297729492,-104.222778320312
"05MA017",51.7213897705078,-104.189720153809
"05MA018",51.7508316040039,-104.513061523438
"05MA019",52.0561103820801,-104.39582824707
"05MA022",51.6583290100098,-103.603332519531
"05MA023",51.8569412231445,-103.77693939209
"05MA024",52.4780616760254,-104.767219543457
"05MB002",51.5638885498047,-101.925003051758
"05MB004",51.5927810668945,-103.043891906738
"05MB005",51.2055587768555,-102.801391601562
"05MB006",51.663330078125,-102.428062438965
"05MB007",51.7099990844727,-102.80583190918
"05MB008",51.3972206115723,-102.736671447754
"05MB009",51.4422187805176,-102.838890075684
"05MB010",51.5019416809082,-102.653610229492
"05MB011",51.8675003051758,-103.586387634277
"05MB012",51.4880599975586,-103.019439697266
"05MB013",51.8474998474121,-103.515556335449
"05MB014",51.166389465332,-102.496940612793
"05MC002",51.8827781677246,-102.330001831055
"05MC004",51.9416694641113,-102.716667175293
"05MD001",50.9472198486328,-101.316673278809
"05MD002",51.1694412231445,-101.327781677246
"05MD006",51.517219543457,-101.782501220703
"05MD801",50.9324989318848,-101.48388671875
"05MD802",51.6069412231445,-100.919441223145
"05MD804",51.5766716003418,-101.116310119629
"05ME002",50.4208297729492,-101.044441223145
"05ME008",50.2750015258789,-101.015281677246
"05ME012",50.7663612365723,-101.43724822998
"05ME802",50.4436111450195,-101.313331604004
"05ME803",50.7997207641602,-101.325828552246
"05MF003",50.1902809143066,-99.966667175293
"05MF004",50.6944389343262,-100.245826721191
"05MF005",50.5319404602051,-100.294441223145
"05MF006",50.6833305358887,-100.199996948242
"05MF007",50.5555610656738,-99.9027786254883
"05MF009",50.5638885498047,-99.8916702270508
"05MF019",50.6652793884277,-99.9763870239258
"05MF021",50.1083297729492,-100.116668701172
"05MF022",50.8722190856934,-100.046669006348
"05MF023",50.8736114501953,-100.049438476562
"05MF025",50.6791687011719,-100.063331604004
"05MF026",50.6749992370605,-99.913330078125
"05MF801",50.121940612793,-100.04167175293
"05MF803",50.0222206115723,-100.20027923584
"05MF804",50.5986099243164,-100.239166259766
"05MG002",49.8427810668945,-100.967216491699
"05MG005",50.1805610656738,-100.558326721191
"05MG006",49.9900016784668,-100.610832214355
"05MG007",50.4338912963867,-100.598609924316
"05MG008",50.4425010681152,-100.587783813477
"05MG009",50.4180603027344,-100.817222595215
"05MG010",49.9249992370605,-100.462783813477
"05MG011",49.9127807617188,-100.507217407227
"05MG012",50.3263893127441,-100.599998474121
"05MG801",49.8433303833008,-100.459999084473
"05MG802",49.8411102294922,-100.815826416016
"05MG803",49.9755592346191,-100.607780456543
"05MH002",49.5499992370605,-99.0749969482422
"05MH004",49.5919418334961,-99.033332824707
"05MH011",49.8588905334473,-99.8261108398438
"05MH013",49.8705787658691,-100.100028991699
"05MJ002",49.875,-97.1916732788086
"05MJ005",49.7588882446289,-98.642219543457
"05MJ007",49.9119415283203,-97.2055587768555
"05MJ008",49.9166717529297,-97.2163925170898
"05MJ009",49.9094390869141,-97.2638931274414
"05MJ010",49.8883285522461,-97.227783203125
"05MJ011",49.9161109924316,-97.3258285522461
"05MJ802",50.0586090087891,-97.5491714477539
"05NA001",49.2180595397949,-103.888893127441
"05NA002",49.1755599975586,-103.843887329102
"05NA004",49.2588882446289,-103.956108093262
"05NA007",49.3175010681152,-103.969169616699
"05NA009",49.5263900756836,-104.280563354492
"05NB004",49.5972213745117,-103.965278625488
"05NB005",49.6441688537598,-103.996940612793
"05NB006",49.3791694641113,-103.593063354492
"05NB007",49.0997200012207,-102.937217712402
"05NB008",49.0625,-102.818061828613
"05NB009",49.0761108398438,-102.764717102051
"05NB010",49.1986083984375,-103.261108398438
"05NB012",49.0969390869141,-103.024436950684
"05NB013",49.0180587768555,-103.060279846191
"05NB015",49.4941711425781,-103.765556335449
"05NB017",49.4936103820801,-103.662216186523
"05NB019",49.0855598449707,-103.073059082031
"05NB022",49.2897186279297,-103.444442749023
"05NB023",49.4936103820801,-103.70361328125
"05NB024",49.5616683959961,-103.674438476562
"05NB025",49.9769401550293,-104.075828552246
"05NB026",48.9749984741211,-103.267776489258
"05NB027",48.9811096191406,-103.076110839844
"05NB028",49.6569404602051,-103.859718322754
"05NB029",49.2897186279297,-103.444442749023
"05NB030",49.7694396972656,-104.015556335449
"05NB031",49.9888916015625,-104.190002441406
"05NB034",49.436939239502,-103.673606872559
"05NB037",49.336669921875,-103.541107177734
"05NC001",49.8730583190918,-103.014999389648
"05NC003",49.685001373291,-102.796112060547
"05NC004",49.6172218322754,-102.592498779297
"05NC005",50.1055603027344,-103.140281677246
"05NC006",49.702220916748,-102.568328857422
"05ND001",49.1838912963867,-102.028327941895
"05ND003",49.2152786254883,-102.170562744141
"05ND004",49.2322807312012,-102.22794342041
"05ND006",49.1963882446289,-102.376670837402
"05ND007",48.9900016784668,-101.957778930664
"05ND008",49.7599983215332,-102.279441833496
"05ND009",49.8311080932617,-102.292503356934
"05NE001",50.0444412231445,-101.675827026367
"05NF003",49.163890838623,-101.046112060547
"05NF009",49.1722183227539,-101.029998779297
"05NF011",49.1183280944824,-100.688888549805
"05NF012",48.9963912963867,-100.958061218262
"05NF013",49.4141693115234,-101.526672363281
"05NF014",49.1277809143066,-100.713890075684
"05NF015",49.2999992370605,-100.963890075684
"05NF016",49.0908317565918,-100.953330993652
"05NF803",49.2663917541504,-100.970832824707
"05NF804",49.000560760498,-100.365829467773
"05NF805",49.0436096191406,-100.326667785645
"05NG004",49.4552803039551,-100.962219238281
"05NG011",49.1883316040039,-100.434173583984
"05NG016",49.1330604553223,-100.399169921875
"05NG017",49.1619415283203,-100.417503356934
"05NG022",49.5038909912109,-100.816108703613
"05NG025",49.4000015258789,-100.760276794434
"05NG026",49.5008316040039,-99.9891662597656
"05NG027",49.4894409179688,-99.1711120605469
"05NG028",49.4777793884277,-99.1555633544922
"05NG801",49.607780456543,-100.640281677246
"05NG803",49.439998626709,-100.243606567383
"05NG806",49.4933280944824,-100.532218933105
"05NG807",49.3772201538086,-100.798057556152
"05NG809",49.6100006103516,-100.71305847168
"05NG810",49.1502799987793,-100.446670532227
"05NG813",49.690559387207,-100.716941833496
"05NG814",49.1472206115723,-100.411109924316
"05OA002",49.1402816772461,-99.5444412231445
"05OA005",48.9527816772461,-99.4263916015625
"05OA008",49.2113914489746,-99.7433319091797
"05OA009",49.1027793884277,-99.8361129760742
"05OA012",49.2694396972656,-99.5777816772461
"05OA013",49.1722183227539,-99.6777801513672
"05OA014",49.1319389343262,-99.8011093139648
"05OA015",49.0777816772461,-99.3499984741211
"05OA017",49.403751373291,-99.6402206420898
"05OA801",49.2127799987793,-100.031387329102
"05OA802",49.4013900756836,-99.6227798461914
"05OA803",49.1766700744629,-99.6722183227539
"05OA804",49.1744384765625,-99.6916732788086
"05OB003",49.1472206115723,-98.5625
"05OB006",49.124439239502,-98.9411087036133
"05OB008",49.0583305358887,-98.4638900756836
"05OB013",49.2391700744629,-98.6744384765625
"05OB014",49.2880592346191,-98.6183319091797
"05OB018",49.3555603027344,-98.9000015258789
"05OB025",49.2094383239746,-98.9516677856445
"05OB031",48.9430618286133,-98.9513931274414
"05OB033",48.9769401550293,-98.934440612793
"05OB034",49.2083282470703,-98.9508285522461
"05OB801",49.1433296203613,-98.9572219848633
"05OB804",49.211109161377,-99.1458282470703
"05OB806",49.3555603027344,-98.9000015258789
"05OC003",49.8541717529297,-97.1416702270508
"05OC004",48.9895515441895,-97.5566711425781
"05OC015",49.1963882446289,-98.1105575561523
"05OC018",49.1305618286133,-97.2944412231445
"05OC023",49.2166709899902,-98.091667175293
"05OC025",49.0911102294922,-97.6097183227539
"05OC027",49.1833305358887,-98.0005569458008
"05OC801",49.1819381713867,-98.1344375610352
"05OD002",49.1472206115723,-97.1500015258789
"05OD003",49.148609161377,-97.1666717529297
"05OD014",49.1324996948242,-96.769172668457
"05OD027",49.023609161377,-95.977783203125
"05OD029",49.0449981689453,-97.0550003051758
"05OD030",48.9816703796387,-96.4627838134766
"05OD031",48.9925003051758,-95.6619415283203
"05OD032",48.9930610656738,-95.9177780151367
"05OD033",49.0611114501953,-97.0694427490234
"05OD802",49.1458282470703,-97.1677780151367
"05OE002",49.3177795410156,-96.9441680908203
"05OE005",49.6027793884277,-96.8472213745117
"05OE008",49.5305595397949,-97.1416702270508
"05OE013",49.6972198486328,-97.091667175293
"05OE823",49.3180618286133,-96.9355621337891
"05OF002",49.4583282470703,-97.4375
"05OF004",49.5180587768555,-97.8444366455078
"05OF006",49.5133285522461,-98.2494430541992
"05OF007",49.6361083984375,-98.5052795410156
"05OF008",49.5291709899902,-98.2830581665039
"05OF010",49.6708297729492,-98.6430587768555
"05OF012",49.4027786254883,-97.9305572509766
"05OF015",49.3427810668945,-97.8424987792969
"05OF016",49.4283294677734,-98.1336135864258
"05OF019",49.4152793884277,-98.1605606079102
"05OF021",49.2694396972656,-97.977783203125
"05OF022",49.2819404602051,-97.8708267211914
"05OF801",49.5036087036133,-98.0177764892578
"05OG003",49.6500015258789,-97.3833312988281
"05OG004",49.8116683959961,-97.7772216796875
"05OG006",49.7983283996582,-98.0055618286133
"05OG009",49.6588897705078,-97.2888870239258
"05OG010",49.6205596923828,-97.3755569458008
"05OG801",49.7236099243164,-97.5258331298828
"05OG802",49.6838912963867,-97.3491668701172
"05OG803",49.6513900756836,-97.3897171020508
"05OG804",49.7227783203125,-97.1730575561523
"05OG805",49.7713890075684,-97.6183319091797
"05OG806",49.6838912963867,-97.4361114501953
"05OG807",49.901668548584,-97.7627792358398
"05OG808",49.6941719055176,-97.2627792358398
"05OH001",49.6666717529297,-96.6500015258789
"05OH003",49.6763916015625,-96.6833267211914
"05OH006",49.7708282470703,-96.9361114501953
"05OH008",49.6527786254883,-96.6527786254883
"05OH802",49.666389465332,-96.6572189331055
"05OJ001",49.9166717529297,-97.125
"05OJ002",50.1402816772461,-96.8300018310547
"05OJ006",50.0200004577637,-96.773063659668
"05OJ007",49.8861083984375,-96.7405624389648
"05OJ009",50.4477806091309,-97.1655578613281
"05OJ010",50.107780456543,-96.9316711425781
"05OJ012",50.2222213745117,-96.7249984741211
"05OJ013",50.2305603027344,-96.7249984741211
"05OJ014",50.0833282470703,-96.9277801513672
"05OJ018",50.3911094665527,-96.8083267211914
"05OJ023",49.9507293701172,-97.0972213745117
"05OJ829",50.1322212219238,-96.8555603027344
"05PA001",48.4944381713867,-92.6444396972656
"05PA003",48.5,-92.6388626098633
"05PA005",48.2402801513672,-90.7688903808594
"05PA007",48.2374992370605,-91.9061126708984
"05PA010",48.6722183227539,-91.1350021362305
"05PA011",48.3550796508789,-92.2174377441406
"05PA012",48.0825614929199,-91.6511688232422
"05PB001",48.75,-92.1999969482422
"05PB002",48.7722206115723,-92.6083297729492
"05PB003",48.9749984741211,-93.341667175293
"05PB004",48.8583297729492,-93.5749969482422
"05PB009",48.7444381713867,-92.2847213745117
"05PB012",48.9799995422363,-90.7300033569336
"05PB015",48.5686111450195,-92.524169921875
"05PB019",48.9508285522461,-91.7122192382812
"05PB020",48.940559387207,-91.6983337402344
"05PB021",48.9249992370605,-91.6622161865234
"05PB022",48.8944396972656,-91.6675033569336
"05PB025",48.5361099243164,-92.5611114501953
"05PC009",48.6208305358887,-93.625
"05PC010",48.6875,-93.9833297729492
"05PC011",48.7527809143066,-94.2333297729492
"05PC016",48.5902786254883,-93.6727828979492
"05PC018",48.6344718933105,-93.9133605957031
"05PC019",48.608528137207,-93.4034423828125
"05PD001",48.9042205810547,-95.3160629272461
"05PD004",49.6222190856934,-95.2083282470703
"05PD014",49.6694412231445,-93.7624969482422
"05PD015",49.6477813720703,-93.7261123657227
"05PD016",49.6569404602051,-93.8388900756836
"05PD017",49.6563911437988,-93.7324981689453
"05PD018",49.6575012207031,-93.7480621337891
"05PD019",49.6597213745117,-93.7438888549805
"05PD020",49.6611099243164,-93.7416687011719
"05PD021",49.6577796936035,-93.7266693115234
"05PD022",49.665828704834,-93.727783203125
"05PD023",49.6577796936035,-93.7266693115234
"05PD024",49.6602783203125,-93.7133331298828
"05PD025",49.6624984741211,-93.7083282470703
"05PD026",49.4416694641113,-93.9833297729492
"05PD027",49.6694412231445,-93.7583312988281
"05PD028",49.6583290100098,-93.7397232055664
"05PD030",49.413890838623,-94.095832824707
"05PD031",49.667781829834,-93.7188873291016
"05PD032",49.6749992370605,-93.7513885498047
"05PD033",49.6433296203613,-93.727783203125
"05PD034",49.6433296203613,-93.727783203125
"05PD801",49.6786117553711,-95.313606262207
"05PD802",49.1963882446289,-95.334716796875
"05PE003",49.7638893127441,-94.5583267211914
"05PE004",49.7638893127441,-94.5555572509766
"05PE005",49.761531829834,-94.5618591308594
"05PE008",49.7708282470703,-94.5500030517578
"05PE010",50.1166687011719,-94.8708267211914
"05PE015",49.7638893127441,-94.5583267211914
"05PE016",49.7708282470703,-94.4902801513672
"05PE020",49.784610748291,-94.5131072998047
"05PE021",50.1305618286133,-94.9138870239258
"05PE022",49.7914199829102,-94.5205764770508
"05PE023",49.8039207458496,-94.5061416625977
"05PE024",49.8269691467285,-94.5725326538086
"05PE025",49.883918762207,-94.5486373901367
"05PE026",49.8836402893066,-94.585578918457
"05PE027",49.8697509765625,-94.6211395263672
"05PF001",50.3041687011719,-95.5500030517578
"05PF008",50.2374992370605,-95.5625
"05PF015",50.1208305358887,-96.0111083984375
"05PF022",50.2874984741211,-96.0013885498047
"05PF044",50.4388885498047,-95.9749984741211
"05PF048",50.4638900756836,-96.0041732788086
"05PF049",50.1624984741211,-95.8680572509766
"05PF057",50.1194381713867,-96.0138931274414
"05PF060",50.2513885498047,-96.0388870239258
"05PF063",50.2249984741211,-95.5708312988281
"05PF064",50.3666687011719,-95.3388900756836
"05PF065",50.2511100769043,-95.8861083984375
"05PF066",50.25,-95.8816680908203
"05PF067",50.2444381713867,-95.8816680908203
"05PF068",50.3980598449707,-95.9972229003906
"05PF069",50.5675010681152,-96.1774978637695
"05PF801",50.1441688537598,-95.8177795410156
"05PG002",49.9283294677734,-95.5444412231445
"05PG003",49.9280586242676,-95.5447235107422
"05PG801",50.0838890075684,-95.3680572509766
"05PG802",49.7513885498047,-95.2397232055664
"05PG803",49.7447204589844,-95.209716796875
"05PG806",49.8055610656738,-95.2147216796875
"05PG807",49.9280586242676,-95.545280456543
"05PG809",50.0344390869141,-95.5066680908203
"05PG810",50.0685615539551,-95.5905609130859
"05PG811",50.0344390869141,-95.5149993896484
"05PG812",50.0550003051758,-95.5169372558594
"05PH001",49.7874984741211,-95.966667175293
"05PH004",49.2750015258789,-95.7375030517578
"05PH005",49.2777786254883,-95.6972198486328
"05PH006",49.2805595397949,-95.6111068725586
"05QA001",50.0708312988281,-91.9444427490234
"05QA005",49.8861083984375,-90.9305572509766
"05QB005",50.8694381713867,-91.4583282470703
"05QB006",50.8694381713867,-91.4583282470703
"05QB007",50.6333312988281,-93.1666717529297
"05QC003",50.9056091308594,-93.0919189453125
"05QD001",50.2541694641113,-93.9166717529297
"05QD002",49.9625015258789,-93.404167175293
"05QD003",49.788890838623,-93.1944427490234
"05QD007",49.6902809143066,-93.6900024414062
"05QD008",49.6875,-93.6902770996094
"05QD009",49.686939239502,-93.6908264160156
"05QD010",49.8138885498047,-92.8763885498047
"05QD011",49.6583290100098,-93.6333312988281
"05QD012",49.7083282470703,-93.6999969482422
"05QD013",49.7208290100098,-93.6333312988281
"05QD015",49.6888885498047,-93.7375030517578
"05QD016",49.782169342041,-92.8428421020508
"05QD017",49.6988906860352,-93.7138900756836
"05QD018",49.6925010681152,-93.7111129760742
"05QD019",49.6875,-93.7138900756836
"05QD020",50.0558280944824,-93.475830078125
"05QD021",49.6986083984375,-93.7111129760742
"05QD022",49.6733283996582,-93.7611083984375
"05QD023",49.6797218322754,-93.7577819824219
"05QD024",49.672779083252,-93.7666702270508
"05QD025",49.7083282470703,-93.6797180175781
"05QD026",49.7458305358887,-93.7916717529297
"05QD027",49.6758308410645,-93.7925033569336
"05QD028",49.6758308410645,-93.7925033569336
"05QE005",50.2666702270508,-94.970832824707
"05QE006",50.6333312988281,-93.2083282470703
"05QE007",50.583610534668,-93.4541702270508
"05QE011",50.3550605773926,-94.4542007446289
"05QE013",50.2847213745117,-93.9819412231445
"05QE014",50.2533302307129,-94.4722213745117
"05RA002",50.8616714477539,-96.2527770996094
"05RA802",51.0911102294922,-95.9858322143555
"05RB001",51.5999984741211,-95.6500015258789
"05RB002",51.6027793884277,-95.6750030517578
"05RD001",52.0499992370605,-95.466667175293
"05RD007",52.2027816772461,-96.102783203125
"05RD008",52.0302810668945,-96.3936080932617
"05RD009",52.0222206115723,-96.3888931274414
"05RD010",52.1916694641113,-96.0888900756836
"05RE001",52.7777786254883,-96.7527770996094
"05SA001",50.0508308410645,-96.4458312988281
"05SA004",49.8852806091309,-96.3658294677734
"05SA005",50.6316719055176,-96.3227767944336
"05SA013",49.7661094665527,-96.3572235107422
"05SA801",50.4152793884277,-96.5175018310547
"05SB001",50.5061111450195,-96.9652786254883
"05SB002",50.5805587768555,-97.0444412231445
"05SB003",50.7461090087891,-97.3183288574219
"05SB004",50.7461090087891,-97.3183288574219
"05SB005",50.7030601501465,-97.0175018310547
"05SB801",50.577220916748,-97.3480606079102
"05SD003",51.3561706542969,-97.5122222900391
"05SD801",50.9855613708496,-97.7716674804688
"05SD802",51.726390838623,-97.4052810668945
"05SF001",51.9966697692871,-98.0572204589844
"05TA001",54.5833282470703,-100.483329772949
"05TA002",54.5250015258789,-101.125831604004
"05TB002",54.788890838623,-99.9694366455078
"05TB003",54.7833290100098,-99.966667175293
"05TB801",54.8861083984375,-100.030563354492
"05TC701",55.1551094055176,-98.4655838012695
"05TD002",55.3236083984375,-97.6816711425781
"05TE001",55.4638900756836,-99.0999984741211
"05TF003",55.860279083252,-99.2927780151367
