"site","latitude","longitude"
"A692101001",48.642507126,6.272227226
"A694102001",48.710666956,6.179269355
"A694102003",48.704818753,6.188936846
"A694102004",48.710666956,6.179269355
"A695301001",48.746849788,6.198256179
"A701061001",48.789667836,6.121750416
"A703062001",48.863713405,6.077694919
"A712201001",48.866375747,6.043284328
"A721301001",48.953801965,6.031705023
"A735201001",49.012193042,5.961532525
"A740000101",49.031119254,6.054052977
"A740000102",49.031105749,6.054230085
"A742000201",49.125798265,6.079405074
"A742000301",49.108483688,6.098769887
"A742000401",49.10421255,6.10806652
"A743061001",49.122321571,6.167185612
"A758102001",48.780882803,6.567826579
"A758102002",48.783360627,6.532329812
"A764201001",48.8177255,6.505677078
"A770101001",48.783978548,6.457076099
"A782101001",48.888271144,6.227787793
"A786431001",49.006014059,6.206791016
"A788101001",49.100774262,6.188151567
"A788101002",49.101114741,6.188885137
"A793061001",49.223251773,6.197408441
"A793061002",49.25589423,6.184817563
"A800621001",49.234439422,5.581870466
"A802101001",49.213609541,5.632484128
"A807101001",49.162565716,5.830466544
"A812020101",49.142330429,5.876080522
"A812200001",49.098776407,5.837080626
"A818201001",49.156007917,5.862012666
"A820101001",49.167701088,5.881716087
"A830020101",49.295329372,5.883490209
"A831030001",49.26862436,5.927075058
"A832201001",49.246952959,5.933377578
"A840101001",49.248631336,6.041718824
"A840601001",49.247750402,6.032047478
"A842020101",49.285514869,6.003350663
"A843101001",49.256392246,6.072001471
"A850061001",49.316716181,6.172718737
"A850061002",49.323014382,6.169266192
"A851020501",49.344975391,6.026818403
"A860304001",49.3433312,6.154020284
"A860304101",49.343108074,6.153263147
"A861202001",49.343536813,6.03539378
"A864030001",49.39528479,6.167345104
"A871000101",49.250357602,6.340529982
"A873201001",49.391885444,6.272360241
"A882000101",49.431073138,6.284603071
"A885301001",49.435191526,6.362940835
"A888301001",49.440738055,6.435471253
"A890201001",49.486754673,5.967819791
"A891030101",49.445258963,6.024384566
"A891030102",49.445258963,6.024384566
"A900105050",48.654578986,7.008688826
"A901305050",48.640084713,7.064289504
"A902101050",48.680322375,7.014472229
"A902101060",48.680322375,7.014472229
"A902102050",48.737125074,7.050125442
"A902102101",48.709216717,7.019469795
"A906215050",48.850215984,7.071084901
"A907105050",48.877288539,7.055086228
"A909106050",48.969777956,7.03897464
"A919205040",48.98273433,7.011638057
"A919205050",48.997419075,7.019499795
"A920107050",49.005196888,7.033830464
"A923205030",48.939760158,7.187563152
"A923205040",48.941999328,7.188167374
"A926000101",49.000468104,7.130287127
"A930108040",49.053225227,7.150065622
"A931108050",49.086785355,7.10676291
"A931108060",49.112327623,7.07104608
"A931109050",49.122382819,7.04414232
"A932215050",49.127103129,7.47209323
"A937203050",49.236744052,7.263564065
"A937204050",49.136002009,7.183911524
"A937205040",49.116255991,7.177734856
"A937205050",49.116255991,7.177734856
"A937205051",49.110541081,7.312494224
"A937205301",49.139233335,7.128721309
"A940000101",49.113597678,7.062780008
"A953205050",49.187317816,6.859057554
"A953205060",49.187317816,6.859057554
