key,updated,title,summary,link,name,id,owner,measuringStations,active,from,to,latitude,longitude,region,catchmentName,catchmentNumber,catchmentSize,gauge_id,station_name,river,area,country,source,altitude
80263,533512800000.0,Vattendragstemperatur - FLÅSJÖ KRV TEMP,Latitud: 62.7637 Longitud: 13.7238,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80263.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80263.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80263.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",FLÅSJÖ KRV TEMP,80263,-,ADDITIONAL,False,1977-03-31 22:00:00,1986-11-27 22:00:00,62.7637,13.7238,1,LJUNGAN,42000,-9999.0,80263,FLÅSJÖ KRV TEMP,LJUNGAN,-9999.0,Sweden,SMHI HydroObs,
80151,536277600000.0,Vattendragstemperatur - FORSHULTS KRV TEMP,Latitud: 59.9561 Longitud: 13.5251,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80151.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80151.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80151.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",FORSHULTS KRV TEMP,80151,-,ADDITIONAL,False,1976-11-30 22:00:00,1986-12-29 22:00:00,59.9561,13.5251,1,GÖTA ÄLV,108000,-9999.0,80151,FORSHULTS KRV TEMP,GÖTA ÄLV,-9999.0,Sweden,SMHI HydroObs,
80049,536364000000.0,Vattendragstemperatur - FORSHUVUDS KRV TEMP,Latitud: 60.5353 Longitud: 15.4204,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80049.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80049.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80049.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",FORSHUVUDS KRV TEMP,80049,-,ADDITIONAL,False,1976-11-30 22:00:00,1986-12-30 22:00:00,60.5353,15.4204,1,DALÄLVEN,53000,-9999.0,80049,FORSHUVUDS KRV TEMP,DALÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80044,546645600000.0,Vattendragstemperatur - FORSMO KRV TEMP,Latitud: 63.2717 Longitud: 17.1995,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80044.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80044.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80044.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",FORSMO KRV TEMP,80044,-,ADDITIONAL,False,1949-11-15 22:00:00,1987-04-28 22:00:00,63.2717,17.1995,1,ÅNGERMANÄLVEN,38000,-9999.0,80044,FORSMO KRV TEMP,ÅNGERMANÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80034,536277600000.0,Vattendragstemperatur - FORSSE KRV TEMP,Latitud: 63.1526 Longitud: 17.0211,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80034.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80034.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80034.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",FORSSE KRV TEMP,80034,-,ADDITIONAL,False,1948-02-25 22:00:00,1986-12-29 22:00:00,63.1526,17.0211,1,ÅNGERMANÄLVEN,38000,-9999.0,80034,FORSSE KRV TEMP,ÅNGERMANÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80120,544140000000.0,Vattendragstemperatur - FRIDAFORS KRV TEMP,Latitud: 56.4060 Longitud: 14.6641,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80120.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80120.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80120.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",FRIDAFORS KRV TEMP,80120,-,ADDITIONAL,False,1976-11-30 22:00:00,1987-03-30 22:00:00,56.406,14.6641,1,MÖRRUMSÅN,86000,-9999.0,80120,FRIDAFORS KRV TEMP,MÖRRUMSÅN,-9999.0,Sweden,SMHI HydroObs,
80243,68076000000.0,Vattendragstemperatur - GALLEJAURE KRV TEMP,Latitud: 65.1268 Longitud: 19.4692,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80243.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80243.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80243.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GALLEJAURE KRV TEMP,80243,-,ADDITIONAL,False,1964-12-10 22:00:00,1972-02-27 22:00:00,65.1268,19.4692,1,SKELLEFTEÄLVEN,20000,-9999.0,80243,GALLEJAURE KRV TEMP,SKELLEFTEÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80242,233791200000.0,Vattendragstemperatur - GARDIKFORS KRV TEMP,Latitud: 65.4761 Longitud: 15.8569,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80242.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80242.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80242.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GARDIKFORS KRV TEMP,80242,-,ADDITIONAL,False,1976-10-31 22:00:00,1977-05-29 22:00:00,65.4761,15.8569,1,UMEÄLVEN,28000,-9999.0,80242,GARDIKFORS KRV TEMP,UMEÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80182,449272800000.0,Vattendragstemperatur - GENNE KRV TEMP,Latitud: 58.9893 Longitud: 16.1421,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80182.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80182.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80182.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GENNE KRV TEMP,80182,-,ADDITIONAL,False,1976-11-30 22:00:00,1984-03-27 22:00:00,58.9893,16.1421,1,NYKÖPINGSÅN,65000,-9999.0,80182,GENNE KRV TEMP,NYKÖPINGSÅN,-9999.0,Sweden,SMHI HydroObs,
80217,536364000000.0,Vattendragstemperatur - GIDEÅBACKA KRV TEMP,Latitud: 63.4726 Longitud: 18.9918,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80217.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80217.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80217.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GIDEÅBACKA KRV TEMP,80217,-,ADDITIONAL,False,1976-06-30 22:00:00,1986-12-30 22:00:00,63.4726,18.9918,1,GIDEÄLVEN,34000,-9999.0,80217,GIDEÅBACKA KRV TEMP,GIDEÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80284,1010440800000.0,Vattendragstemperatur - GREA TEMP,Latitud: 60.3465 Longitud: 12.9887,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80284.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80284.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80284.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GREA TEMP,80284,-,ADDITIONAL,False,1987-11-11 22:00:00,2002-01-07 22:00:00,60.3465,12.9887,1,GÖTA ÄLV,108000,-9999.0,80284,GREA TEMP,GÖTA ÄLV,-9999.0,Sweden,SMHI HydroObs,
80258,536277600000.0,Vattendragstemperatur - GRYTFORS KRV TEMP,Latitud: 65.2847 Longitud: 19.1687,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80258.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80258.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80258.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GRYTFORS KRV TEMP,80258,-,ADDITIONAL,False,1976-07-01 22:00:00,1986-12-29 22:00:00,65.2847,19.1687,1,SKELLEFTEÄLVEN,20000,-9999.0,80258,GRYTFORS KRV TEMP,SKELLEFTEÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80047,880668000000.0,Vattendragstemperatur - GRÅDA KRV TEMP,Latitud: 60.6035 Longitud: 15.0143,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80047.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80047.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80047.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GRÅDA KRV TEMP,80047,-,ADDITIONAL,False,1960-12-31 22:00:00,1997-11-27 22:00:00,60.6035,15.0143,1,DALÄLVEN,53000,-9999.0,80047,GRÅDA KRV TEMP,DALÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80178,878162400000.0,Vattendragstemperatur - GULLSPÅNGS KRV TEMP,Latitud: 58.9860 Longitud: 14.1111,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80178.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80178.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80178.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GULLSPÅNGS KRV TEMP,80178,-,ADDITIONAL,False,1957-10-15 22:00:00,1997-10-29 22:00:00,58.986,14.1111,1,GÖTA ÄLV,108000,-9999.0,80178,GULLSPÅNGS KRV TEMP,GÖTA ÄLV,-9999.0,Sweden,SMHI HydroObs,
80159,854661600000.0,Vattendragstemperatur - GULSELE KRV TEMP,Latitud: 63.8150 Longitud: 17.1243,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80159.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80159.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80159.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GULSELE KRV TEMP,80159,-,ADDITIONAL,False,1976-11-30 22:00:00,1997-01-30 22:00:00,63.815,17.1243,1,ÅNGERMANÄLVEN,38000,-9999.0,80159,GULSELE KRV TEMP,ÅNGERMANÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80016,6645600000.0,Vattendragstemperatur - GÄDDEDEFORSEN TEMP,Latitud: 64.5026 Longitud: 14.1541,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80016.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80016.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80016.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GÄDDEDEFORSEN TEMP,80016,-,ADDITIONAL,False,1947-03-31 22:00:00,1970-03-18 22:00:00,64.5026,14.1541,1,ÅNGERMANÄLVEN,38000,-9999.0,80016,GÄDDEDEFORSEN TEMP,ÅNGERMANÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80141,425599200000.0,Vattendragstemperatur - GÖTAFORS KRV TEMP,Latitud: 57.4960 Longitud: 14.1499,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80141.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80141.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80141.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",GÖTAFORS KRV TEMP,80141,-,ADDITIONAL,False,1976-11-30 22:00:00,1983-06-27 22:00:00,57.496,14.1499,1,LAGAN,98000,-9999.0,80141,GÖTAFORS KRV TEMP,LAGAN,-9999.0,Sweden,SMHI HydroObs,
80023,988063200000.0,Vattendragstemperatur - HAMMARFORSENS KRV TEMP,Latitud: 63.1136 Longitud: 16.3574,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80023.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80023.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80023.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HAMMARFORSENS KRV TEMP,80023,-,ADDITIONAL,False,1976-08-31 22:00:00,2001-04-23 22:00:00,63.1136,16.3574,1,INDALSÄLVEN,40000,-9999.0,80023,HAMMARFORSENS KRV TEMP,INDALSÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80019,546732000000.0,Vattendragstemperatur - HARRSELE KRV TEMP,Latitud: 64.0173 Longitud: 19.5625,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80019.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80019.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80019.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HARRSELE KRV TEMP,80019,-,ADDITIONAL,False,1976-11-30 22:00:00,1987-04-29 22:00:00,64.0173,19.5625,1,UMEÄLVEN,28000,-9999.0,80019,HARRSELE KRV TEMP,UMEÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80265,502149600000.0,Vattendragstemperatur - HEMSJÖ KRV TEMP,Latitud: 56.3246 Longitud: 14.7124,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80265.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80265.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80265.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HEMSJÖ KRV TEMP,80265,-,ADDITIONAL,False,1974-10-29 22:00:00,1985-11-29 22:00:00,56.3246,14.7124,1,MÖRRUMSÅN,86000,-9999.0,80265,HEMSJÖ KRV TEMP,MÖRRUMSÅN,-9999.0,Sweden,SMHI HydroObs,
80008,817509600000.0,Vattendragstemperatur - HISSMOFORS KRV TEMP,Latitud: 63.3317 Longitud: 14.4671,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80008.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80008.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80008.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HISSMOFORS KRV TEMP,80008,-,ADDITIONAL,False,1960-12-31 22:00:00,1995-11-27 22:00:00,63.3317,14.4671,1,INDALSÄLVEN,40000,-9999.0,80008,HISSMOFORS KRV TEMP,INDALSÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80045,549237600000.0,Vattendragstemperatur - HJÄLTA KRV TEMP,Latitud: 63.1835 Longitud: 17.0963,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80045.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80045.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80045.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HJÄLTA KRV TEMP,80045,-,ADDITIONAL,False,1949-11-20 22:00:00,1987-05-28 22:00:00,63.1835,17.0963,1,ÅNGERMANÄLVEN,38000,-9999.0,80045,HJÄLTA KRV TEMP,ÅNGERMANÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80233,630972000000.0,Vattendragstemperatur - HORNAVANS UTLOPP TEMP,Latitud: 66.0593 Longitud: 17.8727,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80233.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80233.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80233.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HORNAVANS UTLOPP TEMP,80233,-,ADDITIONAL,False,1976-09-05 22:00:00,1989-12-29 22:00:00,66.0593,17.8727,1,SKELLEFTEÄLVEN,20000,-9999.0,80233,HORNAVANS UTLOPP TEMP,SKELLEFTEÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80295,1034028000000.0,Vattendragstemperatur - HYTTINGSHEDEN TEMP,Latitud: 60.4251 Longitud: 15.2741,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80295.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80295.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80295.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HYTTINGSHEDEN TEMP,80295,-,ADDITIONAL,False,1987-04-28 22:00:00,2002-10-07 22:00:00,60.4251,15.2741,1,DALÄLVEN,53000,-9999.0,80295,HYTTINGSHEDEN TEMP,DALÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80259,536277600000.0,Vattendragstemperatur - HÄLLBY KRV TEMP,Latitud: 63.8851 Longitud: 17.1948,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80259.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80259.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80259.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HÄLLBY KRV TEMP,80259,-,ADDITIONAL,False,1976-06-30 22:00:00,1986-12-29 22:00:00,63.8851,17.1948,1,ÅNGERMANÄLVEN,38000,-9999.0,80259,HÄLLBY KRV TEMP,ÅNGERMANÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80300,1052085600000.0,Vattendragstemperatur - HÄLLERED TEMP,Latitud: 57.7884 Longitud: 12.7324,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80300.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80300.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80300.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HÄLLERED TEMP,80300,-,ADDITIONAL,False,1987-09-20 22:00:00,2003-05-04 22:00:00,57.7884,12.7324,1,ROLFSÅN,106000,-9999.0,80300,HÄLLERED TEMP,ROLFSÅN,-9999.0,Sweden,SMHI HydroObs,
80204,864943200000.0,Vattendragstemperatur - HÖLJES KRV TEMP,Latitud: 60.9512 Longitud: 12.5438,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80204.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80204.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80204.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HÖLJES KRV TEMP,80204,-,ADDITIONAL,False,1959-10-25 22:00:00,1997-05-29 22:00:00,60.9512,12.5438,1,GÖTA ÄLV,108000,-9999.0,80204,HÖLJES KRV TEMP,GÖTA ÄLV,-9999.0,Sweden,SMHI HydroObs,
80291,873583200000.0,Vattendragstemperatur - HÖRSNE TEMP,Latitud: 57.5586 Longitud: 18.5987,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80291.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80291.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80291.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",HÖRSNE TEMP,80291,-,ADDITIONAL,False,1990-05-28 22:00:00,1997-09-06 22:00:00,57.5586,18.5987,1,GOTHEMSÅN,117000,-9999.0,80291,HÖRSNE TEMP,GOTHEMSÅN,-9999.0,Sweden,SMHI HydroObs,
80186,378079200000.0,Vattendragstemperatur - IVÖSJÖN TEMP,Latitud: 56.0713 Longitud: 14.4611,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80186.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80186.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80186.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",IVÖSJÖN TEMP,80186,-,ADDITIONAL,False,1976-12-01 22:00:00,1981-12-24 22:00:00,56.0713,14.4611,1,MÖRRUMSÅN,86000,-9999.0,80186,IVÖSJÖN TEMP,MÖRRUMSÅN,-9999.0,Sweden,SMHI HydroObs,
80025,6559200000.0,Vattendragstemperatur - JUNSTERFORSEN TEMP,Latitud: 64.5618 Longitud: 14.1325,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80025.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80025.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80025.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",JUNSTERFORSEN TEMP,80025,-,ADDITIONAL,False,1946-03-31 22:00:00,1970-03-17 22:00:00,64.5618,14.1325,1,ÅNGERMANÄLVEN,38000,-9999.0,80025,JUNSTERFORSEN TEMP,ÅNGERMANÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80203,533685600000.0,Vattendragstemperatur - JÄRKVISSLE KRV TEMP,Latitud: 62.7977 Longitud: 16.6635,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80203.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80203.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80203.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",JÄRKVISSLE KRV TEMP,80203,-,ADDITIONAL,False,1976-06-30 22:00:00,1986-11-29 22:00:00,62.7977,16.6635,1,INDALSÄLVEN,40000,-9999.0,80203,JÄRKVISSLE KRV TEMP,INDALSÄLVEN,-9999.0,Sweden,SMHI HydroObs,
80269,499557600000.0,Vattendragstemperatur - JÄRNVÄGSFORSENS KRV TEMP,Latitud: 62.4900 Longitud: 15.4784,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80269.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80269.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80269.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",JÄRNVÄGSFORSENS KRV TEMP,80269,-,ADDITIONAL,False,1976-10-31 22:00:00,1985-10-30 22:00:00,62.49,15.4784,1,LJUNGAN,42000,-9999.0,80269,JÄRNVÄGSFORSENS KRV TEMP,LJUNGAN,-9999.0,Sweden,SMHI HydroObs,
80066,538956000000.0,Vattendragstemperatur - JÖSSEFORSENS KRV TEMP,Latitud: 59.6753 Longitud: 12.4741,"[{'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80066.json', 'rel': 'station', 'type': 'application/json'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80066.xml', 'rel': 'station', 'type': 'application/xml'}, {'href': 'https://opendata-download-hydroobs.smhi.se/api/version/1.0/parameter/4/station/80066.atom', 'rel': 'station', 'type': 'application/atom+xml'}]",JÖSSEFORSENS KRV TEMP,80066,-,ADDITIONAL,False,1951-01-08 22:00:00,1987-01-29 22:00:00,59.6753,12.4741,1,GÖTA ÄLV,108000,-9999.0,80066,JÖSSEFORSENS KRV TEMP,GÖTA ÄLV,-9999.0,Sweden,SMHI HydroObs,
