"gauge_id","latitude","longitude"
"306091286605080",35.4517,135.27
"306091286605110",35.2725,135.1589
"306091286605200",35.3233,135.6856
"306101286610010",35.3372,134.86
"306101286610020",35.4186,134.7894
"306101286610050",35.4825,134.7992
"306101286610070",35.5436,134.8281
"306101286610120",35.32,134.6097
"306101286610130",35.3714,134.765
"306101286610160",35.4636,134.8681
"306101286610180",35.5478,134.7864
"307011287701010",35.2744,134.2239
"307011287701020",35.3419,134.2017
"307011287701040",35.415,134.2025
"307011287701050",35.5003,134.2142
"307011287701080",35.3489,134.3975
"307011287701090",35.4033,134.2142
"307011287701110",35.4581,134.2975
"307011287701120",35.4789,134.2683
"307021287702010",35.3319,133.8383
"307021287702020",35.4417,133.8458
"307021287702030",35.4603,133.84
"307021287702060",35.4092,133.8972
"307021287702100",35.3806,133.7758
"307021287702110",35.4311,133.81
"307021287702120",35.4283,133.745
"307021287702130",35.4233,133.7911
"307031287703010",35.1908,133.3314
"307031287703020",35.2442,133.4453
"307031287703030",35.3436,133.4347
"307031287703040",35.3872,133.4017
"307031287703060",35.4311,133.3644
"307031287703080",35.2386,133.2706
"307031287703150",35.3383,133.3244
"307031287703160",35.4069,133.3628
"307041287705030",35.2914,132.8958
"307041287705040",35.3247,132.8822
"307041287705050",35.3397,132.8303
"307041287705140",35.3686,132.7831
"307041287705230",35.4281,132.8344
"307041287705390",35.2939,132.8803
"307041287705400",35.3408,132.9117
"307041287705460",35.3383,132.7644
"307051287707010",34.9486,132.64
"307051287707030",34.9953,132.5036
"307051287707040",34.9569,132.3822
"307051287707060",34.9681,132.3244
"307051287707070",34.9811,132.3044
"307051287707080",34.9983,132.2842
"307051287711020",34.6653,132.7147
"307051287711040",34.7275,132.7831
"307051287711070",34.7911,132.8322
"307051287711080",34.8117,132.8411
"307051287711100",34.8881,132.6781
"307051287711120",34.8028,132.8825
"307051287711130",34.8631,133.0122
"307051287711160",34.8169,132.8467
"307051287711170",34.83,132.8056
"307051287716010",34.6775,132.5697
"307051287716020",34.6406,132.6214
"307061287707010",34.5331,131.8569
"307061287707020",34.5461,131.8344
