gauge_id,station_name,station_name_local,river,latitude,longitude,altitude,area,country,source,station_code,station_type,agency,basin,province,district,subdistrict,vertical_datum
1109530,Yom Sai Kao - Wat Paknam Bridge,สะพานข้ามแม่น้ำยมสายเก่า-วัดปากน้ำ,คลองแม่น้ำเก่า,17.219593,99.88953,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),ONE041,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Sukhothai,Sawankhalok District,Pak Nam,MSL
1109531,Khlong Nam Kao Bridge,สะพานคลองแม่น้ำเก่า,คลองแม่น้ำเก่า,17.341562,99.85571,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),ONE042,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Sukhothai,Sawankhalok District,Nai Mueang,MSL
1109533,Khlong Chaiya Bridge,สะพานข้ามคลองไชยา,คลองไชยา,9.398653,99.16833,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),ONE044,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Peninsula - Upper East Coast Basin,Surat Thani,Chaiya District,Wiang,MSL
1109534,Khlong Pak Mak Bridge,สะพานข้ามคลองปากหมาก,คลองปากหมาก,9.492341,98.91996,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),ONE045,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Peninsula - Upper East Coast Basin,Surat Thani,Chaiya District,Pak Mak,MSL
1109535,Khlong Tha Chana Bridge,สะพานข้ามคลองท่าชนะ,คลองท่าชนะ,9.576585,99.12953,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),ONE046,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Peninsula - Upper East Coast Basin,Surat Thani,Tha Chana District,Khlong Pha,MSL
1109536,Esia 4265 Bridge,สะพานถนนสายเอเซีย 4265,คลองโสด,9.598686,98.949066,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),ONE047,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Peninsula - Upper East Coast Basin,Surat Thani,Tha Chana District,Prasong,MSL
1116838,Huai Mae Ruam Bridge,สะพานข้ามห้วยแม่รวม บ้านแม่รวม,น้ำแม่รวม,18.919397,98.20056,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP064,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Ping Basin,Chiang Mai,Mae Chaem District,Mae Na Chon,MSL
1116839,Bridge over the Lao River - Ban Pa Sak,สะพานข้ามแม่น้ำลาว-บ้านป่าสัก,น้ำแม่ลาว,19.301756,99.51754,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP065,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,North Khong Basin,Chiang Rai,Wiang Pa Pao District,Pa Ngio,MSL
1116840,Lao River Slow Bridge - Ban Hong,สะพานช้ามแม่น้ำลาว - บ้านโฮ่ง,น้ำแม่ลาว,19.173126,99.50561,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP066,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,North Khong Basin,Chiang Rai,Wiang Pa Pao District,Mae Chedi Mai,MSL
1117429,Nong Leng Sai Weir,ฝายพับได้หนองเล็งทราย,ห้วยชมพู,19.35092,99.82503,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PYO002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Phayao,Mae Chai District,Ban Lao,MSL
1117430,Ban Tam Bridge,สะพานบ้านต๋ำ,ห้วยเคียน,19.218225,99.86268,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PYO003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Phayao,Mueang Phayao District,Ban Tam,MSL
1117431,Ban Chedi Ngam Bridge,สะพานบ้านเจดีย์งาม,แม่น้ำอิง,19.186577,99.94391,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PYO004,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Phayao,Mueang Phayao District,Tha Wang Thong,MSL
1117894,บ้านขนงพระเหนือ,บ้านขนงพระเหนือ,ลำโดมน้อย,14.60611,101.472778,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),M.199,tele_waterlevel,Royal Irrigation Department,Mun Basin,Nakhon Ratchasima,Pak Chong District,Khanong Phra,MSL
1119854,บ้านธวัชดินแดง,บ้านธวัชดินแดง,แม่น้ำชี,16.115801,103.846603,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),E.95A,tele_waterlevel,Royal Irrigation Department,Chi Basin Basin,Roi Et,Thawat Buri District,Thong Thani,MSL
1120554,Betong Canal (Gu Nung Ja Nong community),คลองเบตง (ชุมชนกุนุงจนอง),คลองตาโล๊ะ,5.785232,101.058685,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU454,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Peninsula - Lower East Coast Basin,Yala,Betong District,Betong,MSL
1120557,Ban Khiri Wong (Khlong Tha Di) Bridge,สะพานบ้านคีรีวง คลองท่าดี,คลองท่าดี,8.432911,99.78259,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU494,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Peninsula - Upper East Coast Basin,Nakhon Si Thammarat,Lan Saka District,Kamlon,MSL
1121199,Maenam Ngao bridge,สะพานแม่น้ำงาว,แม่น้ำงาว,20.030512,100.489494,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU171,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,North Khong Basin,Chiang Rai,Wiang Kaen District,Tha Kham,MSL
1121218,Huai Samran Bridge,สะพานน้ำห้วยสำราญ,ห้วยสำราญ,15.102157,104.288635,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU244,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Mun Basin,Si Sa Ket,Mueang Si Sa Ket District,Nong Phai,MSL
1121229,Mae Chaem Bridge,สะพานน้ำแม่แจ่ม,น้ำแม่แจ่ม,18.230976,98.43924,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU299,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Ping Basin,Chiang Mai,Chom Thong District,Ban Pae,MSL
1121234,Nam Wang Bridge,สะพานน้ำวัง,แม่น้ำวัง,19.2325,99.63241,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU323,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Wang Basin,Lampang,Wang Nuea District,Thung Hua,MSL
1121239,Nam Ngim Bridge,สะพานน้ำงิม,น้ำงิม,19.321678,100.456184,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU352,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Yom Basin,Phayao,Pong District,Pha Chang Noi,MSL
1121240,Namngoen Bridge,สะพานน้ำเงิน,น้ำเงิน,19.228954,100.32621,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU353,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Yom Basin,Phayao,Pong District,Oi,MSL
1121242,Khlong Tron Bridge,สะพานคลองตรอน,คลองตรอน,17.463392,100.23722,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU383,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,Uttaradit,Tron District,Nam Ang,MSL
1121243,Tha Sa Kae Bridge,สะพานคลองท่าสะแก,น้ำภาค,17.253153,100.62827,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU385,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Nan Basin,Phitsanulok,Chat Trakan District,Tha Sakae,MSL
1121258,Khwae Yai Bridge,สะพานแม่น้ำแควใหญ่,แม่น้ำแควใหญ่,16.04942,98.84473,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU431,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Mae Klong Basin,Tak,Umphang District,Mae Klong,MSL
1121266,Wang Tanot Canal Bridge,สะพานคลองวังโตนด,คลองโตนด,13.119586,101.954346,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU472,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,East Coast Gulf Basin,Chanthaburi,Kaeng Hang Maeo District,Khun Song,MSL
1121267,Khlong Sato Bridge,สะพานคลองสะตอ,คลองสะตอ,12.7065,102.415,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU473,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,East Coast Gulf Basin,Trat,Bo Rai District,Nong Bon,MSL
1124040,บ้านบองอ,บ้านบองอ,คลองบองอ,6.16992,101.713257,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.73A,tele_waterlevel,Royal Irrigation Department,Peninsula - Lower East Coast Basin,Narathiwat,Ra-ngae District,Bo-Ngo,MSL
1126506,Ban Tha Wang Bridge,สะพานข้ามคลองบ้านท่าวัง,คลองอ้ายโต,7.37654,100.10043,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PLG001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Thale Sap Songkhla Basin,Phatthalung,Bang Kaeo District,Khok Sak,MSL
1129758,Tha Lone Canal Weir,ฝายคลองท่าโลน,คลองท่าเลา,8.218223,99.71997,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),FOP072,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Peninsula - West Coast Basin,Nakhon Si Thammarat,Thung Song District,Tham Yai,MSL
1130124,Khlong Pong Bridge (Kiriwong),สะพานคลองปง (คีรีวง),คลองท่าดี,8.433801,99.78328,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU493,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Peninsula - Upper East Coast Basin,Nakhon Si Thammarat,Lan Saka District,Kamlon,MSL
1130137,Ton Phrae Thong Waterfall,น้ำตกโตนแพรทอง,คลองลำสิน,7.48415,99.8918,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MOU510,tele_waterlevel,Friend in Need (of “Pa”) Volunteers Foundation,Thale Sap Songkhla Basin,Phatthalung,Kong Ra District,Kong Ra,MSL
1139393,Kham Lamnam Choen Bridge (MitrPhol NongRuea),สะพานข้ามลำน้ำเชิญ (มิตรผลหนองเรือ),ลำเชิญ,16.488869,102.41904,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),MITP01,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Chi Basin Basin,Khon Kaen,Nong Ruea District,Nong Ruea,MSL
1140845,Chao Pho Phaya On Shrine,ศาลเจ้าพ่อพญาอ้น,แม่น้ำยม,18.599714,100.1496,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),YOM013,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Yom Basin,Phrae,Song District,Tao Pun,MSL
115,Mueang Klaeng,เมืองแกลง,แม่น้ำประแสร์,12.803,101.65023,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),RAY001,tele_waterlevel,Hydro – Informatics Institute (Public Organization),East Coast Gulf Basin,Rayong,Klaeng District,Ban Na,MSL
1161514,บ้านน้ำจืด,บ้านน้ำจืด,คลองทรายปู,10.40327,98.776932,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.207A,tele_waterlevel,Royal Irrigation Department,Peninsula - West Coast Basin,Ranong,Kra Buri District,Nam Chuet,MSL
1161516,แม่น้ำตาปี บ้านหาดทรายแก้ว อ.ฉวาง จ.นครศรีธรรมราช,แม่น้ำตาปี บ้านหาดทรายแก้ว อ.ฉวาง จ.นครศรีธรรมราช,แม่น้ำตาปี,8.42915,99.508362,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),X.176,tele_waterlevel,Royal Irrigation Department,Peninsula - Upper East Coast Basin,Nakhon Si Thammarat,Chawang District,Chawang,MSL
118,Nong Bua,หนองบัว,คลองใหญ่,12.849183,101.30131,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),RAY002,tele_waterlevel,Hydro – Informatics Institute (Public Organization),East Coast Gulf Basin,Rayong,Ban Khai District,Nong Bua,MSL
1197836,Huai Pha Tang,ห้วยผาตั้ง,ห้วยผาดัง,19.97528,100.48371,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),CHR007,tele_waterlevel,Hydro – Informatics Institute (Public Organization),North Khong Basin,Chiang Rai,Wiang Kaen District,Po,MSL
1197957,Huai Yang Canal,คลองห้วยยาง,ห้วยยาง,14.136451,101.85747,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),KIZ003,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Bang Pakong Basin,Prachin Buri,Na Di District,Thung Pho,MSL
1198081,Sa River,แม่น้ำสา,แม่น้ำสา,18.57183,100.74266,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN015,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,น่าน,Wiang Sa District,Klang Wiang,MSL
1198082,Sa water,น้ำสา,แม่น้ำสา,18.58397,100.60019,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),NAN016,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Nan Basin,น่าน,Wiang Sa District,Pong Sanuk,MSL
1198297,Tha River Bridge,สะพานแม่น้ำทา,น้ำแม่ทา,18.546862,99.25004,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN007,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Lamphun,Mae Tha District,Tha Pla Duk,MSL
1198298,Tha River,แม่น้ำทา,น้ำแม่ทา,18.471647,98.955154,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN008,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Lamphun,Mueang Lamphun District,Mueang Chi,MSL
1198299,Li River-Ban Hong,แม่น้ำลี้ บ้านโฮ่ง,น้ำแม่ลี้,18.31077,98.82351,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN009,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Lamphun,Ban Hong District,Ban Hong,MSL
1198300,Huai Mae Li,ห้วยแม่ลี้,น้ำแม่ลี้,17.805336,98.95324,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN010,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Lamphun,Li District,Li,MSL
1198301,Namko,น้ำก้อ,ห้วยน้ำแม่ก้อ,17.636518,98.77956,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),PIN011,tele_waterlevel,Hydro – Informatics Institute (Public Organization),Ping Basin,Lamphun,Li District,Ko,MSL
1198626,"Khlong Praneat, Talung Village",คลองประณีต บ.ตลุง,คลองประณีต,12.511344,102.37169,,,Thailand,ThaiWater public API / Hydro-Informatics Institute (HII),TRD005,tele_waterlevel,Hydro – Informatics Institute (Public Organization),East Coast Gulf Basin,Trat,Khao Saming District,Pranit,MSL
