"gauge_id","latitude","longitude"
"204071",-30.233893,152.710842
"405264",-37.51940015,146.0760963
"405227",-37.36747223,146.05695748
"410067",-36.1596,149.398
"401405",-36.77666667,147.3066667
"207002",-31.6139,152.2866
"419087",-31.5782,150.5318
"229659A",-37.759768,145.74831
"401216",-36.93271871,147.4721913
"401411",-36.85333333,147.455
"410012",-35.3142,146.0355
"410054",-35.2901,145.1013
"410017",-35.2859,145.2091
"410134",-35.0442,144.4464
"410089",-35.6619,147.378
"410168",-35.3101,145.2884
"410182",-35.717,146.8462
"410183",-35.6972,146.8855
"410030",-35.0542,144.2108
"410097",-35.645,147.4441
"410053",-35.0485,144.4513
"410016",-35.3538,145.7356
"410080",-34.9717,147.8207
"410045",-34.9806,147.8372
"226039",-38.35,146.3833333
"421033",-33.6818,150.0012
"420008",-31.5737,149.4537
"407249",-37.40427396,144.0034496
"407227",-37.33382633,143.922531
"407247",-37.33333333,143.9
"18205.1",-42.245731,147.57102
"233211",-38.29604249,143.838326
"233249",-38.2926531,143.70424172
"422010",-29.5007,146.9512
"422013",-29.10141478,147.42734618
"232214",-37.62982,144.06236
"232214A",-37.62982,144.06236
"210089",-32.7161901,151.326247496
"210131",-32.6444,151.3358
"403247",-36.07319521,146.31799844
"403229",-36.69666667,146.465
"14213.1",-40.871748,145.29714
"229121A",-37.5896,145.628
"229122A",-37.5921,145.627
"229123A",-37.5940789,145.626739972
"407340",-35.71079934,144.17805179
"A2390506",-36.796462,139.900079
"421051",-33.263797,149.129233
"412103",-34.1466,147.6824
"412171",-33.7602,147.5212
"204021",-30.2515,152.3847
"204020",-30.1953,152.5455
"409080",-35.5813,145.281
"228351A",-37.8774,145.216
"228366A",-37.8658,145.243
"228351B",-37.8773,145.216
"212064",-34.22526959,150.52697568
"14221.1",-41.14076,145.94793
"14205.1",-41.093219,145.97013
"204026",-30.2495,152.848
"204018",-30.2817,152.8678
"222010",-36.514,148.94
"227221",-38.43333333,146.7333333
"421069",-31.0984,147.0845
"421083",-32.275346,147.618871
"421023",-30.34731,146.897633
"421158",-30.854841,147.053881
"421902",-30.6651,146.9179
"421039",-31.7749,147.1235
"421138",-31.558431,147.1854
"421010",-32.7223,148.129
"421076",-32.721119,148.129664
"412142",-33.2767,147.3481
"403226",-36.60631247,146.3624987
"236223",-37.55666667,142.6783333
"225248B",-38.00479621,146.9183407
"228716A",-38.08773574,145.15525476
"225248A",-38.0079,146.9224
"225248",-38.00479621,146.91834072
"791.1",-42.23972222,146.7341667
"401503",-36.3523,148.1754
"401522",-36.2823,148.2312
"419905",-30.44527778,149.67180556
"225731A",-37.89144219,146.9959853
"422005",-29.6243,147.0194
"422014",-29.112749,147.448153
"422032",-29.112242,147.448346
"230218",-37.37333333,144.685
"230704",-37.37087626,144.6679206
"230243",-37.37087626,144.6679206
"230211A",-37.4662,144.744
"412054",-34.2728,149.6201
"412110",-34.2998,149.6254
"232237",-37.55864871,144.1769202
"215016",-34.8398,150.587
"222019",-36.9099,149.2395
"222009",-36.9149,149.2105
"410070",-35.2717,148.2689
"419085",-31.375513,149.871798
"421156",-32.6984,149.0429
"219010",-36.5582,149.474
"212031",-34.53472269,150.39694468
"412189",-33.0419,146.638
"412192",-33.1859,146.2392
"412022",-33.0367,146.6425
"19209.1",-40.977364,147.81455
"204006",-28.64463,152.16947
"418051",-29.4144999999994,149.8859
"416029",-28.7049,149.3842
"416028",-29.0217,149.0634
"416037",-28.6265,149.6677
"204035",-28.8484,152.1511
"418034",-30.2964,151.6376
"418020",-30.4785,151.4275
"412029",-34.14253,148.811316
"412069",-34.4225,148.7652
"412025",-33.9906,148.8255
"404215",-36.27169444,145.9601111
"404204",-36.12376902,145.83191054
"421133",-30.58988264,147.57384066
"421151",-30.761654,147.523961
"412041",-33.2848,148.7398
"412090",-33.2792999999996,148.7472
"215239",-35.23038124,149.84731679
"215239.2",NA,NA
"232705",-37.63169926,144.1754598
"232232",-37.60719962,144.188291
"232221",-37.60598718,144.1865698
"233229",-38.40877494,143.68182753
"233230",-38.40666667,143.6766667
"233231",-38.403679,143.674728
"233228",-38.42125009,143.7109799
"233273",-38.41467698,143.63348433
"412076",-33.3285,148.7149
"213013",-34.027042,150.837147
"208016",-31.9151,151.9111
"401015",-35.91756111,146.97546944
"409090",-35.342,144.7152
"407295",-35.91416646,144.203535
"409058",-35.4013,145.0624
"407293",-35.93087179,144.2623549
"409085",-35.329,144.7054
"409057",-35.5936,145.2903
"425016",-31.46356892,145.81068482
"409059",-35.2996,144.5531
"418069",-29.6909,150.929
"204015",-29.8394,152.3171
"230219",-37.39425111,144.8965244
"136210A",-26.30372424,151.97793978
"136211A",-26.30083214,151.97752441
"405251",-36.9688213,145.7854573
"A2390504",-37.219132,139.992027
"191.1",-41.591513,148.07095
"421169",-30.9633005,147.52438557
"235273",-38.382527499,144.062719945
"235274",-38.377917585,144.056737446
"410077",-35.9829,149.4016
"41000270",-35.985058603,149.172895656
"41000215",NA,NA
"422023",-29.9318,146.8928
"412109",-33.3943,145.9849
"412108",-33.4231,145.9419
"19203.1",-41.184803,147.475528
"19200.1",-41.020991,147.372535
"419083",-30.314816666,149.29605
"421104",-33.6842,149.7013
"222202",-37.51153449,148.5473254
"219064",-36.66012229,149.84685326
"219013",-36.5342,149.8272
"219024",-36.49,149.7486
"219027",-36.4911,149.742
"219007",-36.5405,149.8263
"219025",-36.6176,149.8821
"404203",-36.5520875,145.9798536
"404217",-36.47314,145.94144
"404216",-36.47353488,145.9417393
"404200",-36.47525,145.9384444
"404224",-36.43366659,145.6691815
"404214",-36.09853841,145.6851538
"404226",-36.61598172,145.98285917
"404206",-36.79785634,146.01927548
"404223",-36.39833333,145.38
"404222",-36.4313885,145.4497833
"404238",-36.098822,145.331786
"404248",-36.09483655,145.4425982
"404239",-36.29295002,145.8342709
"404250",-36.09875,145.59416667
"404221",-36.47433417,145.9373418
"404241",-36.47362778,145.9414107
"404243",-36.84537159,146.0106833
"404227",-36.61564,145.98077
"166.1",-42.10083333,146.4877778
"2122094",NA,NA
"41000279",-35.17829,146.78208
"215017",-34.7736,150.7104
"215015",-34.773,150.705
"215018",-34.75695,150.71666
"600577",-35.65277778,148.46388889
"A5040583.1",-34.9551685053263,138.535656851131
"A5040901.1",-34.9804487995909,138.621666691411
"A5040580.1",-34.9481283377913,138.54724295466
"5200.1",-42.954681,147.26857
"234212",-38.01837695,143.35358718
"236212",-38.34596771,142.65191627
"236212A",-38.34596771,142.6519163
"489.1",-41.70088889,147.0953056
"157.2",-41.76,147.0463889
"410071",-35.134,148.2503
"41000269",-35.132619,148.255149
"202001",-28.531174,153.458183
"229252A",-37.7318,145.291
"229249A",-37.7824,145.307
"227210",-38.39502395,146.74407
"227243",-38.41769522,146.8256305
"227201",-38.52644086,146.87151
"204060",-30.2121,153.0954
"222206",-37.49584324,148.1732424
"222206A",-37.49584324,148.1732424
"222403",-37.2225,148.1328
"222221",-37.47048385,148.1746891
"222207",-37.50472222,148.2377778
"216011",-35.7382,150.0555
"216005",-35.7354,150.05
"216009",-35.7125,150.0354
"421111",-31.0851,147.5471
"421059",-32.6588,148.6871
"421112",-31.0383,147.5155
"403206",-36.795,146.8466667
"403233",-36.72149292,146.8820491
"403253",-36.854944,146.859431
"210095",-32.522,151.5603
"401510",-36.5707,148.1343
"410575",-35.61611331,148.28084556
"410029",-35.6485,148.2179
"409396",-35.89519695,145.0030871
"409398",-35.93579329,144.96740583
"403222",-36.91058935,146.7001479
"403220",-36.711606,146.668481
"403216",-36.578627,146.713351
"839.1",-41.744674,147.62682
"403254",-36.79495619,146.6652128
"421145",-31.176341,147.668561
"421136",-31.0568,147.6292
"421118",-30.889462,147.571438
"409007",-35.8151,145.4013
"409075",-35.6209,145.0028
"410087",-35.0566,146.9552
"407246",-36.72893939,144.1360524
"407287",-35.92254445,144.184492
"407290",-36.37298939,144.1374429
"412035",-33.1651,147.4345
"412017",-33.2262,147.4595
"213012",-33.978153,150.887356
"225732A",-38.03495506,147.0005014
"401413",-36.985,147.405
"419086",-31.570469,149.982986
"410190",-34.767,146.634
"415249",-36.81333333,142.205
"228369A",-37.8261,145.329
"215014",-34.81954,149.9885
"412177",-34.23281104,143.93757497
"228207",-37.94378889,145.7418611
"228213",-38.12763056,145.6860889
"228212",-38.02081944,145.7621111
"228255A",-38.0768,145.755
"228380A",-38.1453,145.608
"228207A",-37.9435,145.742
"228213A",-38.1277,145.686
"228395A",-38.1974,145.477
"228212A",-38.020776945,145.762358635
"228390A",-38.1492,145.448
"228257A",-37.9848,145.756
"600175",-36.25472222,148.25666667
"41000280",-35.36944444,147.25111111
"410576",-35.9875,148.37916667
"415223",-36.88537671,142.2340353
"415706",-36.82802,142.33182
"212003",-33.5654,150.6179
"412170",-34.0404,147.9268
"421078",-32.6673,149.1115
"421084",-32.88183476,148.22097744
"202002",-28.43773333,153.47688333
"236215",-37.52452,143.67555
"222505",-36.2585,148.4943
"401228",-37.19320069,147.51999358
"420012",-31.734,149.3492
"216008",-35.5435,150.3648
"411003",-35.2551,149.5434
"1088.1",-41.166198,146.19193
"210062",-32.383,150.1301
"405318",-36.78949692,145.7226749
"415705",-37.03426773,142.585267
"203012",-28.706611,153.497897
"201010",-28.4394,153.2727
"111102B",-17.35277778,145.92361111
"111102A",-17.35083333,145.92472222
"614186",-32.62990406,116.03259633
"146014A",-28.12466667,153.18875
"614006",-32.77217354,116.08430546
"705002",-23.48229279,114.27664922
"134001A",-24.51393216,151.736603
"134001B",-24.51363146,151.7362803
"G8170083",-12.549583,131.215484
"A5030503",-35.1393,138.6074
"A2391146",-37.225826,140.491325
"A2391153",-36.796227,140.312618
"G8175447",-12.550548294,131.215570076
"A2391125",-37.235641,140.491079
"A2391140",-36.402293,140.015728
"126006A",-21.195,149.10666667
"A2391150",-36.647675,140.066345
"A2391151",-36.4455,139.959292
"606218",-34.74869287,116.1877711
"609006",-33.94612352,117.21091074
"422352A",-27.84989444,151.69083889
"615024",-31.8918,116.7724
"422207A",-28.93765,147.75236667
"422215A",-27.646264,148.740127
"422201B",-28.03426,148.58198
"422201D",-28.05454,148.56198
"422201A",-28.0251,148.59308
"422201E",-28.06403333,148.56106667
"422201F",-28.06135,148.563584
"422220A",-27.15004722,149.06380556
"422213A",-27.31853333,148.82573333
"601012",-33.8282,121.9347
"G8175088",-12.421054,131.221856
"G8210026",-12.665231,132.86035
"136202C",-26.2742989,152.00604835
"136206A",-26.0536352,151.72554433
"136212A",-26.252053,151.892694
"136206A",-26.05285,151.72525
"136202A",-26.26138524,152.00565766
"136207A",-25.71077157,151.80832412
"136202B",-26.26754353,151.98257291
"136202D",-26.30069881,152.04325656
"409113",-35.588397,144.183064
"A5041022.1",-34.9580495589534,138.511398271622
"003303A",-24.42675,145.45834
