gauge_id,altitude,area,river,Codigo_Adicional,Codigo_Operadora_Unidade_UF,Data_Periodo_Climatologica_Fim,Data_Periodo_Climatologica_Inicio,Data_Periodo_Desc_Liquida_Fim,Data_Periodo_Desc_liquida_Inicio,Data_Periodo_Escala_Fim,Data_Periodo_Escala_Inicio,Data_Periodo_Piezometria_Fim,Data_Periodo_Piezometria_Inicio,Data_Periodo_Pluviometro_Fim,Data_Periodo_Pluviometro_Inicio,Data_Periodo_Qual_Agua_Fim,Data_Periodo_Qual_Agua_Inicio,Data_Periodo_Registrador_Chuva_Fim,Data_Periodo_Registrador_Chuva_Inicio,Data_Periodo_Registrador_Nivel_Fim,Data_Periodo_Registrador_Nivel_Inicio,Data_Periodo_Sedimento_Inicio,Data_Periodo_Sedimento_fim,Data_Periodo_Tanque_Evapo_Fim,Data_Periodo_Tanque_Evapo_Inicio,Data_Periodo_Telemetrica_Fim,Data_Periodo_Telemetrica_Inicio,Data_Ultima_Atualizacao,station_name,latitude,longitude,Municipio_Codigo,Municipio_Nome,Operadora_Codigo,Operadora_Sigla,Operadora_Sub_Unidade_UF,Operando,Responsavel_Codigo,Responsavel_Sigla,Responsavel_Unidade_UF,Rio_Codigo,Rio_Nome,Sub_Bacia_Codigo,Sub_Bacia_Nome,Tipo_Estacao,Tipo_Estacao_Climatologica,Tipo_Estacao_Desc_Liquida,Tipo_Estacao_Escala,Tipo_Estacao_Piezometria,Tipo_Estacao_Pluviometro,Tipo_Estacao_Qual_Agua,Tipo_Estacao_Registrador_Chuva,Tipo_Estacao_Registrador_Nivel,Tipo_Estacao_Sedimentos,Tipo_Estacao_Tanque_evapo,Tipo_Estacao_Telemetrica,Tipo_Rede_Basica,Tipo_Rede_Captacao,Tipo_Rede_Classe_Vazao,Tipo_Rede_Curso_Dagua,Tipo_Rede_Energetica,Tipo_Rede_Estrategica,Tipo_Rede_Navegacao,Tipo_Rede_Qual_Agua,Tipo_Rede_Sedimentos,UF_Estacao,UF_Nome_Estacao,codigobacia
39620300,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",SEMARH - AL,13,,,,,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,2025-01-01 00:00:00.0,2025-05-23 00:00:00.0,PORTO CALVO - HIDRO,-9.0611,-35.3911,13073000,PORTO CALVO,121,SEMARH-AL,,1,121,SEMARH-AL,13,39753500,RIO MANGUABA,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,1,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39650010,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,,,,,,,,,2020-07-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,MATRIZ DE CAMARAGIBE,-9.1592,-35.5397,13051000,MATRIZ DE CAMARAGIBE,121,SEMARH-AL,,1,121,SEMARH-AL,13,39755000,RIO CAMARAGIBE,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39651310,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,2025-01-01 00:00:00.0,,,,,,2020-07-01 00:00:00.0,,,,,,,,,,2025-01-01 00:00:00.0,2025-08-07 12:06:00.0,SÃO LUÍS DO QUITUNDE - HIDRO,-9.3092,-35.5617,13085000,SÃO LUÍS DO QUITUNDE,121,SEMARH-AL,,1,121,SEMARH-AL,13,39740500,RIO SANTO ANTÔNIO,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,1,0,0,1,0,0,0,0,1,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39652010,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,MACEIÓ - MEIRIM,-9.4436,-35.7314,13043000,MACEIÓ,121,SEMARH-AL,,1,121,SEMARH-AL,13,39761000,RIO MEIRIM,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39652700,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",SEMARH-AL,13,,,,,,,,,,,,2021-11-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,MACEIÓ AL-105,-9.4931,-35.7327,13043000,MACEIÓ,121,SEMARH-AL,,1,121,SEMARH-AL,13,39761500,RIO PRATAJI,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,AL,ALAGOAS,3
39740010,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,,,,,,,,,2020-07-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,UNIÃO DOS PALMARES,-9.155,-36.0358,13093000,UNIÃO DOS PALMARES,121,SEMARH-AL,,1,121,SEMARH-AL,13,39762000,RIO MUNDAÚ,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39761600,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,2019-10-01 00:00:00.0,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,MARECHAL DEODORO - RIO DOS REMÉDIOS,-9.6603,-35.8102,13047000,MARECHAL DEODORO,121,SEMARH-AL,,1,121,SEMARH-AL,13,39761600,RIO DOS REMÉDIOS,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,1,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39762000,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,MACEIÓ - JACARECICA,-9.5953,-35.7064,13043000,MACEIÓ,121,SEMARH-AL,,1,121,SEMARH-AL,13,39762005,RIO JACARECICA,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39762100,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,2019-10-01 00:00:00.0,,,,,,2020-07-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,MACEIÓ - PRATAGY CAPTAÇÃO CASAL,-9.5303,-35.6894,13043000,MACEIÓ,121,SEMARH-AL,,1,121,SEMARH-AL,13,39762015,RIO PRATAGY,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,1,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39770010,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,RIO LARGO,-9.4675,-35.86,13077000,RIO LARGO,121,SEMARH-AL,,1,121,SEMARH-AL,13,39762000,RIO MUNDAÚ,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39840000,,1340.0,"ATLÂNTICO,TRECHO NORTE/NORDESTE",SEMARH - AL,13,,,,,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,2016-05-01 00:00:00.0,2004-07-01 00:00:00.0,2025-08-07 12:06:00.0,QUEBRANGULO,-9.3017,-36.4825,13076000,QUEBRANGULO,121,SEMARH-AL,,1,121,SEMARH-AL,13,39810000,RIO PARAÍBA,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,3
39870001,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,ATALAIA,-9.5067,-36.0228,13004000,ATALAIA,121,SEMARH-AL,,1,121,SEMARH-AL,13,39810000,RIO PARAÍBA,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39900500,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",SEMARH-AL,13,,,,,,,,,,,,2019-10-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,SÃO MIGUEL DOS CAMPOS - SUMAÚMA,-9.7014,-36.0336,13086000,SÃO MIGUEL DOS CAMPOS,121,SEMARH-AL,,1,121,SEMARH-AL,13,39780000,RIO SUMAUMA,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,AL,ALAGOAS,3
39930000,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,2023-12-01 00:00:00.0,,,,,,2017-05-01 00:00:00.0,,,,,,,,,2023-12-01 00:00:00.0,2023-12-01 00:00:00.0,2025-08-07 12:06:00.0,BARRA DE SÃO MIGUEL - CAPTAÇÃO CASAL,-9.8278,-35.8944,13006000,BARRA DE SÃO MIGUEL,121,SEMARH-AL,,1,121,SEMARH-AL,13,39814000,RIO NIQUIM,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,1,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39949900,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,,,2025-01-01 00:00:00.0,,,,,,2019-09-01 00:00:00.0,,,,,,,,,2023-12-01 00:00:00.0,2025-01-01 00:00:00.0,2025-08-07 12:06:00.0,ANADIA,-9.6858,-36.2842,13002000,ANADIA,121,SEMARH-AL,1,1,121,SEMARH-AL,13,39820000,RIO SÃO MIGUEL,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,1,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39950010,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,,,,,,,2020-07-01 00:00:00.0,,,,,,,,,2023-12-01 00:00:00.0,2023-11-01 00:00:00.0,2025-08-07 12:06:00.0,SÃO MIGUEL DOS CAMPOS - HIDRO,-9.7781,-36.0956,13086000,SÃO MIGUEL DOS CAMPOS,121,SEMARH-AL,1,1,121,SEMARH-AL,13,39820000,RIO SÃO MIGUEL,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39950600,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,2019-10-01 00:00:00.0,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,CAMPO ALEGRE,-9.815,-36.2178,13014000,CAMPO ALEGRE,121,SEMARH-AL,,1,121,SEMARH-AL,13,39830000,RIO JEQUIÁ,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39952000,,572.0,"ATLÂNTICO,TRECHO NORTE/NORDESTE",SEMARH - AL,13,,,,2019-10-01 00:00:00.0,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,2016-05-01 00:00:00.0,2004-07-01 00:00:00.0,2025-08-07 12:06:00.0,JEQUIÁ DA PRAIA,-9.8919,-36.1361,13037500,JEQUIÁ DA PRAIA,121,SEMARH-AL,,1,121,SEMARH-AL,13,39830000,RIO JEQUIÁ,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39970001,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,,,2025-01-01 00:00:00.0,,,,,,2017-05-01 00:00:00.0,,,,,,,,,2023-12-01 00:00:00.0,2025-01-01 00:00:00.0,2025-08-07 12:06:00.0,LIMOEIRO DE ANADIA,-9.7436,-36.5038,13042000,LIMOEIRO DE ANADIA,121,SEMARH-AL,,1,121,SEMARH-AL,13,39850000,RIO CORURIPE,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,1,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
39980001,,,"ATLÂNTICO,TRECHO NORTE/NORDESTE",,13,,,,,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,CORURIPE,-10.0311,-36.2972,13023000,CORURIPE,121,SEMARH-AL,,1,121,SEMARH-AL,13,39850000,RIO CORURIPE,39,"RIOS CAPIBARIBE,MUNDAÚ E .....",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,3
49130200,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,MARAVILHA,-9.2178,-37.4767,13046000,MARAVILHA,121,SEMARH-AL,,1,121,SEMARH-AL,13,49130200,RIACHO DO MEL,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,4
49208010,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2018-12-27 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 8,-9.1664,-38.2994,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,1,2,1,0,0,3,0,AL,ALAGOAS,4
49208020,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2019-01-22 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 7,-9.2347,-38.2347,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,AL,ALAGOAS,4
49208030,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2018-01-01 00:00:00.0,,,,,,,,,,,2019-01-22 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 6,-9.2711,-38.1661,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,AL,ALAGOAS,4
49208040,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2019-01-08 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 5,-9.3125,-38.2208,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,,0,3,0,AL,ALAGOAS,4
49208050,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2018-12-27 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 4,-9.3431,-38.2394,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,AL,ALAGOAS,4
49208055,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,DELMIRO GOUVEIA - CAPTAÇÃO CANAL DO SERTÃO,-9.3394,-38.1936,13024000,DELMIRO GOUVÉIA,121,SEMARH-AL,,1,121,SEMARH-AL,13,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49208060,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2018-12-27 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 3,-9.3489,-38.3489,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,,6,0,2,1,0,0,3,0,AL,ALAGOAS,4
49208070,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2015-08-01 00:00:00.0,,,,,,,,,,,2019-10-31 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 2,-9.3633,-38.2444,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,AL,ALAGOAS,4
49208090,,638576.0,RIO SÃO FRANCISCO,,,,,,,,,,,,,,2015-01-01 00:00:00.0,,,,,,,,,,,2018-12-27 00:00:00.0,UHE APOLÔNIO SALES (MOXOTÓ) RESERVATÓRIO 1,-9.3767,-38.2339,13024000,DELMIRO GOUVÉIA,80,CHESF,1,1,80,CHESF,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,6,0,2,1,0,0,3,0,AL,ALAGOAS,4
49208100,,,RIO SÃO FRANCISCO,PT-37,,,,,,,,,,,,,2019-02-01 00:00:00.0,,,,,,,,,,,2019-03-25 00:00:00.0,JUSANTE DA HIDROELÉTRICA DE PAULO AFONSO,-9.4203,-38.1978,13024000,DELMIRO GOUVÉIA,81,VALE,,1,81,VALE,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49310040,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,PIRANHAS - VERTEDOURO XINGÓ,-9.6181,-37.7875,13071000,PIRANHAS,121,SEMARH-AL,,1,121,SEMARH-AL,13,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49310060,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,PIRANHAS - PRAINHA,-9.6256,-37.7528,13071000,PIRANHAS,121,SEMARH-AL,,1,121,SEMARH-AL,13,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49330985,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2020-07-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,DELMIRO GOUVEIA - CAPTAÇÃO CASAL,-9.4586,-38.0336,13024000,DELMIRO GOUVÉIA,121,SEMARH-AL,,1,121,SEMARH-AL,13,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49369600,,,RIO SÃO FRANCISCO,,12,,,,,1958-08-01 00:00:00.0,1955-04-01 00:00:00.0,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,,2018-03-15 00:00:00.0,AÇUDE RETIRO,-9.67,-37.3139,13062000,PALESTINA,230,APAC-PE,,1,230,APAC-PE,12,49214000,RIACHO VARZINHA,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,11,0,0,0,3,0,AL,ALAGOAS,4
49370002,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,PÃO DE AÇUCAR,-9.7514,-37.4464,13064000,PÃO DE AÇÚCAR,121,SEMARH-AL,,1,121,SEMARH-AL,13,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49490002,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,2023-12-01 00:00:00.0,2020-07-01 00:00:00.0,2025-08-07 12:06:00.0,SANTANA DO IPANEMA - HIDRO,-9.3731,-37.2467,13080000,SANTANA DO IPANEMA,121,SEMARH-AL,1,1,121,SEMARH-AL,13,49310000,RIO IPANEMA,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,4
49590000,,,RIO SÃO FRANCISCO,SEMARH - AL,13,,,,2019-10-01 00:00:00.0,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,2016-05-01 00:00:00.0,2004-07-01 00:00:00.0,2025-08-07 12:06:00.0,CORURIPE - RIO PIAUÍ,-10.1622,-36.3494,13023000,CORURIPE,121,SEMARH-AL,,1,121,SEMARH-AL,13,49370000,RIO PIAUÍ,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49598910,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2020-07-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,IGREJA NOVA,-10.1444,-36.5131,13032000,IGREJA NOVA,121,SEMARH-AL,,1,121,SEMARH-AL,13,49350000,RIO PERUCABA,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,4
49599000,,,RIO SÃO FRANCISCO,,13,,,,2019-10-01 00:00:00.0,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,ARAPIRACA,-9.7833,-36.6653,13003000,ARAPIRACA,121,SEMARH-AL,,1,121,SEMARH-AL,13,49358000,RIACHO JURUBEBA,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,4
49599800,,,RIO SÃO FRANCISCO,,13,,,,2019-10-01 00:00:00.0,,2019-10-01 00:00:00.0,,,,,,2020-07-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,SÃO SEBASTIÃO,-9.9333,-36.4778,13040000,JUNQUEIRO,121,SEMARH-AL,,1,121,SEMARH-AL,13,49370000,RIO PIAUÍ,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,1,1,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,4
49610000,,,RIO SÃO FRANCISCO,SEMARH - AL,13,,,,2019-10-01 00:00:00.0,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,2016-05-01 00:00:00.0,2004-07-01 00:00:00.0,2025-08-07 12:06:00.0,IGREJA NOVA - RIO BOACICA,-10.1286,-36.6092,13032000,IGREJA NOVA,121,SEMARH-AL,,1,121,SEMARH-AL,13,49340000,RIO BOACICA,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,4
49655000,,,RIO SÃO FRANCISCO,,13,,,,2019-10-01 00:00:00.0,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,JARAMATAIA,-9.6499,-36.9501,13037000,JARAMATAIA,121,SEMARH-AL,,1,121,SEMARH-AL,13,49330000,RIACHO / RIO TRAIPU,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,1,0,0,0,1,0,0,0,0,0,0,7,0,3,0,0,0,3,0,AL,ALAGOAS,4
49660002,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2017-05-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,TRAIPU,-9.9714,-37.0028,13092000,TRAIPU,121,SEMARH-AL,,1,121,SEMARH-AL,13,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49681900,,,RIO SÃO FRANCISCO,,13,,,,,,,,,,,,2019-09-01 00:00:00.0,,,,,,,,,,,2025-08-07 12:06:00.0,SÃO BRÁS,-10.1131,-36.9228,13082000,SÃO BRÁS,121,SEMARH-AL,,1,121,SEMARH-AL,13,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
49731110,,,RIO SÃO FRANCISCO,PT-39,,,,,,,,,,,,,2019-02-01 00:00:00.0,,,,,,,,,,,2019-03-25 00:00:00.0,PONDE DA BR-101,-10.2131,-36.8219,13075000,PORTO REAL DO COLÉGIO,81,VALE,,1,81,VALE,,40001000,RIO SÃO FRANCISCO,49,"RIOS SÃO FRANCISCO,MOXOTÓ E ..",Fluviometrica,0,0,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,3,0,AL,ALAGOAS,4
