gauge_id,station_name,river,latitude,longitude,altitude,area,country,source,provider,vertical_datum
kbn02f-1115,Neerharen Opwaarts 1,Kanaal Briegden-Neerharen,50.8999692906364,5.68084508962512,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbn02g-1066,Neerharen Opwaarts 2,Kanaal Briegden-Neerharen,50.8999542957389,5.68083528668753,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbn03f-1115,Lanaken Opwaarts,Kanaal Briegden-Neerharen,50.8833897044282,5.65261067267032,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kbs02a-1066,Damme,Kanaal Brugge-Sluis,51.2523342559284,3.28011886801746,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kdk03a-1066,Mol Sluis,Kanaal Dessel-Kwaadmechelen,51.2078174001573,5.15873030880688,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kdn02a-1066,Nieuwpoort,Kanaal Nieuwpoort-Duinkerke,51.1332743804671,2.75703463011375,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kdn03a-1066,Veurne Afwaarts,Kanaal Nieuwpoort-Duinkerke,51.0708621988731,2.66826431065748,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kdn03c-1066,Veurne Opwaarts,Kanaal Nieuwpoort-Duinkerke,51.0703883141555,2.66782486120185,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kdn04a-1066,Veurne,Kanaal Nieuwpoort-Duinkerke,51.0706915943455,2.65524100489211,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kdn05a-1066,Adinkerke,Kanaal Nieuwpoort-Duinkerke,51.0721463245775,2.60369087504062,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds02f-1066,Schoten,Kanaal Dessel-Schoten,51.2434263470645,4.5026377241042,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds02g-1115,Schoten Sluis 10 Opwaarts,Kanaal Dessel-Schoten,51.2434326237168,4.50265106003661,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds03f-1115,Schoten Sluis 09 Opwaarts,Kanaal Dessel-Schoten,51.252165241485,4.50705651575256,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds04f-1115,Schoten Sluis 08 Opwaarts,Kanaal Dessel-Schoten,51.2722224856114,4.52059573799283,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds05f-1115,Schoten Sluis 07 Opwaarts,Kanaal Dessel-Schoten,51.2892464623685,4.54229749111996,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds06f-1115,Schoten Sluis 06 Opwaarts,Kanaal Dessel-Schoten,51.295252932433,4.55195575053447,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds07f-1115,Sint-Job-In-t-Goor Sluis 5 Opwaarts,Kanaal Dessel-Schoten,51.2992624986698,4.56184706362814,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds08f-1115,Sint-Job-In-t-Goor Sluis 4 Opwaarts,Kanaal Dessel-Schoten,51.3036111967393,4.57260705653574,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds09f-1115,Brecht Sluis 3 Opwaarts,Kanaal Dessel-Schoten,51.3073591616924,4.58201374326965,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds10f-1115,Brecht Sluis 2 Opwaarts,Kanaal Dessel-Schoten,51.3108982925069,4.59075710027478,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds11f-1115,Rijkevorsel Sluis 1 Opwaarts,Kanaal Dessel-Schoten,51.3274393887789,4.78456774633806,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kds13a-1066,Dessel Witgoor,Kanaal Dessel-Schoten,51.2353865999011,5.16403893284404,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgo02a-1066,Oudenburg-Plassendale,Kanaal Gent-Oostende,51.2099607230196,3.00385759798676,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgo03a-1066,Varsenare,Kanaal Gent-Oostende,51.2085876631138,3.12554729443741,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgo04e-1066,Brugge Dampoortsluis Opwaarts,Kanaal Gent-Oostende,51.2209258241508,3.23421384082123,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgo06a-1066,Brugge-Steenbrugge,Kanaal Gent-Oostende,51.1794485742908,3.23424905464403,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgo06n-1066,Oostkamp,Kanaal Gent-Oostende,51.1583447280091,3.26405350323317,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgo08a-1066,Aalter,Kanaal Gent-Oostende,51.1069984381802,3.43509535017227,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgo13a-1066,Brugge Carmersbrug,Binnenarm Kanaal Gent-Oostende,51.2135227252062,3.22904089797062,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kgt04a-1066,Zelzate,Kanaal Gent-Terneuzen,51.1983396964966,3.80050336467076,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
knt03a-1066,Grobbendonk Troon,Kleine Nete,51.1887369271149,4.74236404327005,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
knt03m-1115,Grobbendonk Opwaarts Krooshekken,Kleine Nete,51.1830644493531,4.72216724308325,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kpn02a-1066,Nieuwpoort,Kanaal Nieuwpoort-Plassendale,51.1370660635264,2.75883312340084,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kpn03a-1066,Slijpe,Kanaal Nieuwpoort-Plassendale,51.1647003214603,2.83147874030206,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
kpn04a-1066,Oudenburg-Plassendale,Kanaal Nieuwpoort-Plassendale,51.2082197064117,3.00256321662929,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
krl03a-1066,Izegem,Kanaal Roeselare-Leie,50.9227147999659,3.21600115523492,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei02a-1066,Sint-Martens-Latem,Leie,51.0223304151773,3.6396663123729,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei03a-1066,Deinze,Leie,50.981891874837,3.53357211241346,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei04a-1066,Machelen,Leie,50.9761639541353,3.50350061937995,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei06b-1066,Sint-Baafs-Vijve 1200m Afwaarts,Leie,50.9134704825693,3.4288159529755,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei06f-1066,Sint-Baafs-Vijve 650m Opwaarts,Leie,50.9093479751192,3.40378795033366,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei08f-1066,Harelbeke 650m Opwaarts,Leie,50.8502180339217,3.30011979040259,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei09a-1066,Kortrijk,Leie,50.8345989004698,3.27036380974287,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei10a-1066,Lauwe,Leie,50.8015911859622,3.1894996472416,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei11m-1066,Menen Ropswalle,Leie,50.7854607985441,3.10738816895926,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lei12e-1066,Menen Opwaarts,Leie,50.7788710442024,3.09680879429743,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lek03a-1066,Damme,Leopoldkanaal,51.2614920132158,3.30960538093213,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lek13c-1066,Brugge Afwaarts,Zuidervaart,51.2208120726685,3.23547632019261,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lek13e-1066,Brugge Opwaarts,Zuidervaart,51.2206758914795,3.23533647944662,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lok02a-1066,Lo-Reninge,Lokanaal,50.9801372834614,2.7418885118437,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
lok03c-1066,Lo-Fintele,Lokanaal,50.9576956414414,2.73610386763002,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa02a-1066,Maaseik rkm 52.8,Maas,51.0949023304829,5.80144022412334,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa02w-1066,Rotem rkm 44.9,Maas,51.050734021412,5.76987651039601,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa04a-1066,Negenoord rkm 42.5,Maas,51.0300480452586,5.75972172954306,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa05a-1066,Meeswijk Veer rkm 39.0,Maas,51.00640264915,5.76598473411518,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa06a-1066,Eisden-Mazenhoven rkm 34.7,Maas,50.9776258087868,5.73595993371206,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa06x-1066,Uikhoven rkm 25.3,Maas,50.9291969136969,5.73094865917749,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa08a-1066,Lanaken-Smeermaas rkm 18.4,Maas,50.8895268896999,5.68307396843957,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa10a-1066,Ophoven De Spaanjerd,Maasplassen,51.1276338172772,5.81784630409896,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa11a-1066,Maaseik Herenlaak,Maasplassen,51.1011729090361,5.81873912481654,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa11s-1066,Rotem Bichterweerd,Maasplassen,51.0507031598422,5.76793571413708,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa12a-1066,Negenoord-West,Maasplassen,51.0296412139895,5.75918981468683,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa13a-1066,Maasbeemder Greend,Maasplassen,50.9784081814902,5.73517099378128,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa14k-1115,Kanne Opwaarts Duiker Afwaarts rooster,Jeker,50.8082009389969,5.67370561495717,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
maa14l-1115,Kanne Opwaarts Duiker Opwaarts rooster,Jeker,50.8080872531549,5.67341866221214,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
moe02a-1066,Mendonk,Moervaart,51.1488903498472,3.82494273744414,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
moe03a-1066,Sinaai,Moervaart,51.1555611085008,3.99990364679417,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
moe10a-1066,Lokeren,Bovendurme,51.1031686371072,4.00095874581914,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
rup02e-SF-1066,Klein Willebroek SF,Rupel,51.0823375924568,4.36627257693236,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
rup02l-1066,Bovenzanden GOG,Rupel,51.0776203625971,4.41480269415621,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
rvg02f-1066,Evergem Waalbrug,Ringvaart,51.1044792488449,3.71077702814493,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
rvg04e-1066,Evergem Opwaarts,Ringvaart,51.0877134881911,3.6594010889156,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
rvg04x-1066,Zwijnaarde,Ringvaart,51.0136279358373,3.72110104301922,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
rvg05a-1066,Merelbeke 700m Opwaarts,Ringvaart,51.01176661941,3.73874789229143,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zen03a-1066,Eppegem,Zenne,50.9605215675157,4.45565127631139,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zen04a-1066,Vilvoorde Sluisstraat,Zenne,50.9176726362598,4.4205596749182,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes01a-SF-1066,Prosperpolder SF,Zeeschelde,51.3483317661253,4.23793654403513,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes07g-SF-B-1066,Lillo Meetpaal-Boven SF,Zeeschelde,51.3195069409791,4.27588434385289,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes07g-SF-O-1066,Lillo Meetpaal-Onder SF,Zeeschelde,51.3195069433486,4.27588433983218,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes09x-SF-1066,Liefkenshoek Veer SF,Zeeschelde,51.2966845761673,4.28586479120805,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes14u-1066,Zwijndrecht Bazeput,Waterloop van de Hoge Landen,51.2589401575299,4.29495611421824,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes19a-SF-B-1066,Oosterweel-Boven SF,Zeeschelde,51.2369683624129,4.37056211394747,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes22m-1066,Burchtse Weel,Zeeschelde,51.2052030641949,4.35867008050332,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes24a-SF-1066,Kruibeke SF,Zeeschelde,51.1753993724257,4.32677427195182,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes25a-1066,Kruibeke GOG Grote Uitlaat,Zeeschelde,51.1713880623174,4.32333229659431,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes25b-1066,Kruibeke GOG Kapelbeek,Ringgracht KBR,51.1692652542783,4.31677148626586,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes25l-1066,Kruibeke-Bazel GOG Grote Uitwatering,Zeeschelde,51.1491881426566,4.32536831745996,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes25o-1066,Kruibeke-Bazel GOG Langegaanw,Ringgracht KBR,51.1464480128606,4.3079507443211,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes25q-1066,Kruibeke-Bazel GOG Kallebeek,Zeeschelde,51.1439833229366,4.32428705680676,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes25t-1066,Rupelmonde Sluis Fassaat GOG,Zeeschelde,51.1359646843388,4.32230864155543,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes28a-SF-1066,Hemiksem SF,Zeeschelde,51.1433201854815,4.33013208685328,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes39c-SF-1066,Weert SF,Zeeschelde,51.0917308124327,4.17264871098092,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes40b-1066,Lippenbroek GOG,Zeeschelde,51.086642697682,4.17239880419719,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes41k-1066,Zwijn GOG,Zeeschelde,51.0590506928224,4.18607906962556,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes43a-1066,Wal GOG,Zeeschelde,51.0469495390688,4.18478566805995,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes51n-1066,Bergenmeersen 1 GOG,Zeeschelde,51.0190443124544,3.96929279963773,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes54m-SF-1066,Schellebelle SF,Zeeschelde,51.0134341573453,3.93081061343142,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes57a-1066,Melle tij,Zeeschelde,51.0043253963864,3.80534724074931,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes57a-SF-1066,Melle SF,Zeeschelde,51.0043254024176,3.80534723706138,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,
zes57n-1066,Destelbergen,Zeeschelde,51.0438973238344,3.79255124195868,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zes61a-1066,Melle,Vuntebeek,50.9950619499746,3.8250998464087,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zwv02c-1115,Lozen Afwaarts,Zuid-Willemsvaart,51.2086684298069,5.55906066540858,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zwv02f-1115,Lozen Opwaarts,Zuid-Willemsvaart,51.2068896827952,5.55357713348472,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zwv03f-1115,Bocholt Opwaarts,Zuid-Willemsvaart,51.1873439008716,5.56602937487721,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
zwv08a-1115,Dilsen-Stokkem,Zuid-Willemsvaart,51.0476527468703,5.70232156574413,,,Belgium,Hydrological Information Centre - HIC (Flanders),hic,TAW
