,gauge_id,station_name,river,altitude,area,xrkko08,yhkko09,latitude,longitude
254,204727,Pramet,Oberach,505.98,13.2,411510.78,471478.46,48.14245534404824,13.487266517327123
255,204735,Ried im Innkreis (Ort),Rieder Bach,421.92,69.3,411608.12,479812.96,48.21742825627222,13.48879489850981
256,204750,Haging,Antiesen,377.67,164.9,408734.05,485985.49,48.27299743410443,13.450230735710042
257,204768,Osternach,Osternach,357.0,68.6,408945.27,490416.13,48.31284953959154,13.453166777200355
258,206201,Schärding (Schreibpegel),Inn,299.8,25520.0,407079.14,506350.69,48.45620260765958,13.42825632459033
259,206102,Pram,Pram,427.11,14.2,420315.98,481941.15,48.236359442090304,13.606105119645198
260,204784,Riedau,Pram,365.0,60.2,422207.3,489530.12,48.30456281592054,13.631961154782928
261,206326,Winertsham (Steg),Pram,335.94,128.1,418149.94,497636.2,48.377603750372614,13.577595463633578
262,206268,Lohstampf,Messenbach,338.68,39.3,417392.53,497381.96,48.375337594044304,13.567358701328317
263,204826,Angsüß,Pfudabach,345.34,64.1,421400.61,501361.82,48.41101605905237,13.621670731298941
264,204834,Alfersham,Pfudabach,329.78,81.3,417853.68,500357.66,48.40209119962793,13.573707690218273
265,204842,Diersbach,Diersbach,333.99,10.6,417688.63,501685.95,48.41404344506596,13.571532479527608
266,204867,Pramerdorf,Pram,308.48,340.9,409608.02,503587.46,48.43131621605302,13.462392594240091
267,207019,Achleiten,Donau,288.04,76653.3,412594.92,520342.92,48.581971307703455,13.503250638446652
268,207027,Engelhartszell,Donau,276.99,77089.7,429712.82,511809.78,48.50466188531107,13.734697703896769
269,204875,Oberkappel,Ranna,491.76,132.5,432285.15,517010.66,48.55131587036843,13.769907311008739
270,206771,Koblmühle,Kleine Mühl,482.0,43.7,444351.84,519534.61,48.57329615945346,13.933639266314009
271,204883,Obermühl,Kleine Mühl,283.5,200.2,443622.35,506627.81,48.457260469999994,13.92243275794274
272,204891,Vorderanger,Große Mühl,589.41,125.3,437500.18,533562.92,48.69989913914796,13.842016336197384
273,204909,Pfaffetschlag,Klafferbach,693.66,17.1,441569.4,535323.73,48.7154833526904,13.897474804195097
274,204917,Furtmühle,Große Mühl,503.98,256.4,450701.07,522985.67,48.603863382020016,14.020100633580043
275,204925,Hartmannsdorf,Steinerne Mühl,499.59,137.9,452901.6,519535.3,48.57265376983878,14.049511954517719
276,204933,Teufelmühle,Große Mühl,479.99,453.2,451462.43,516649.35,48.54681515652573,14.029658401402978
277,207043,Aschach an der Donau (Agentie),Donau,260.0,78194.9,451165.54,495980.82,48.360939641236584,14.023161457372412
278,206565,HWR-Becken Leithen (Ausfluß),Trattnach,467.44,19.8,425084.64,474124.6,48.16587847997065,13.669864067279065
279,204974,Strötting,Trattnach,378.04,54.0,429865.69,480574.82,48.223699227009185,13.734599047866558
280,204990,Still,Stillbach,382.43,19.8,426328.01,482043.02,48.23705976249719,13.687064407807902
281,205013,Grieskirchen,Trattnach,329.93,135.9,436657.87,481823.82,48.23458520057845,13.826139848029715
282,205021,Bad Schallerbach,Trattnach,300.62,184.0,443649.49,480971.97,48.22648789410986,13.920192185315042
283,205039,Fraham,Innbach,266.17,375.2,451661.64,487933.04,48.28851157796337,14.028889031027058
284,205047,Neumarkt im Hausruckkreis,Dürre Aschach,376.56,25.8,430196.66,486058.62,48.27301258449041,13.739437643097252
285,206151,Edtmühle,Faule Aschach,362.05,56.4,434647.37,491903.35,48.325363439719986,13.79987914881466
286,206169,Niederspaching,Aschach,358.71,101.9,435394.8,491373.64,48.32055812524613,13.809917070261733
287,206177,Knotzberg,Leitenbach,417.98,48.4,431932.63,497075.53,48.37202696426652,13.763645870993917
288,205054,Kropfmühle,Aschach,347.95,312.2,441665.26,497063.67,48.37136465927639,13.895037773161425
289,205070,Pfaffing,Aschach,264.76,351.7,448988.24,495656.25,48.35818966823831,13.99373686264178
290,205062,Bad Mühllacken,Pesenbach,271.39,60.0,454226.38,496368.88,48.36417937129198,14.06452308467197
291,206656,Zwettl an der Rodl,Große Rodl,613.5,59.6,469723.26,508103.41,48.468227573572875,14.275608597584514
292,206664,Zwettl an der Rodl (Gemeindeamt),Diestlbach,611.01,27.9,469311.89,507865.6,48.46613331890915,14.270006260990323
293,205088,Rottenegg,Große Rodl,271.83,227.4,459599.17,496857.73,48.36810081007483,14.137112180886485
294,207340,Wilhering,Donau,249.12,79446.1,462711.83,492529.14,48.32887084685256,14.178495896286648
295,207068,Linz,Donau,247.74,79490.1,470611.79,490189.48,48.30700763991403,14.284668164627423
296,205096,Asberg,Großer Haselbach,354.63,27.9,471012.03,496594.5,48.36457331725331,14.291125809382223
297,210526,Archkogl,Grundlseer-Traun,704.45,114.4,436930.07,413506.69,47.619968994654656,13.824032317729749
298,210534,Altaussee (Seeklause),Altausseer See,710.36,48.2,432725.79,415197.51,47.63540522204786,13.768210867753465
299,210542,Altaussee (Traun),Altausseer-Traun,709.44,48.2,432719.21,415181.46,47.63526114960269,13.768122093741171
300,210559,Altaussee (Augstbach),Augstbach,714.41,10.5,432668.03,415312.67,47.636444202425444,13.767450536322487
301,210583,Kainisch,Kainischtraun,764.26,62.5,438121.25,408007.92,47.57042810172772,13.839409345304706
302,210591,Bad Aussee (Hadeksteg),Koppentraun,632.64,305.8,433447.33,411291.12,47.60022287325233,13.777519849446401
303,205104,Obertraun,Traun,526.2,317.4,429252.94,407294.69,47.56446738010612,13.721462013117023
304,205112,Lahn,Hallstätter See,507.48,614.4,423986.78,405971.17,47.55277306503292,13.651386994779697
305,205120,Waldbachstrub,Waldbach,533.22,31.3,422523.29,405707.27,47.55045048321609,13.631923621037215
306,205575,Hinterer Gosausee,Hinterer Gosausee,1110.76,16.1,415964.55,400509.08,47.50387320665148,13.544571058223456
307,205138,Steeg (Bootshütte),Hallstätter See,507.35,614.4,422661.27,412200.01,47.608861978563866,13.634088237834327
308,205146,Steeg (Seeausfluss),Traun,505.66,615.2,422351.38,412650.86,47.612928943552625,13.629988040772776
309,206631,Bad Goisern,Stambach,501.55,5.5,421982.62,415190.1,47.635787144938334,13.625207259811964
310,205153,Bad Ischl (Maxquelle),Traun,458.6,720.2,422141.06,423461.6,47.710200403594676,13.627729536106774
311,205161,Strobl,Wolfgangsee (Abersee),536.89,125.2,411365.42,424861.35,47.72306990627075,13.48411969285388
312,203646,St. Gilgen (Seepegel),Wolfgangsee (Abersee),537.3,124.8,402714.13,429611.22,47.765894640465795,13.368794377331243
313,205179,Strobl (Bürglstein),Ischl,536.97,125.4,411706.63,424795.71,47.72247340982151,13.488667486102727
314,205187,Bad Ischl (Giselabrücke),Ischl,469.64,251.8,421077.93,424362.85,47.71834389470549,13.613600848265646
315,205955,Grabenbachbrücke,Rettenbach,561.78,49.9,426679.58,421644.16,47.69367992488435,13.68811832718466
316,206615,Mitterweißenbach,Mitterweißenbach,465.34,35.1,424542.8,428048.54,47.75138286674303,13.659999706223783
317,205203,Ebensee,Traun,422.17,1223.4,432282.29,433984.36,47.804449059890096,13.763683596746773
318,205211,Jagdschloß Langbathsee,Vorderer Langbathsee,663.01,13.8,425606.63,437347.39,47.83500107388917,13.67473237496963
319,205229,Ebensee (Unterlangbath),Langbathbach,431.17,40.0,432790.15,435005.0,47.813606016761256,13.770541736639224
320,205237,Ebensee (Landungssteg),Traunsee,420.62,1395.3,433162.02,434955.0,47.81313737414421,13.775504757878792
321,205245,Gmunden (Esplanade),Traunsee,421.31,1395.3,434255.02,446218.18,47.91441250074947,13.790980238212137
322,206128,Theresienthal,Traun,410.0,1397.7,434898.91,448704.34,47.93674460176961,13.799795342946855
323,205260,Zell am Moos,Zeller See (Irrsee),551.42,27.5,398460.01,444731.13,47.90192647988597,13.311962900592302
324,205278,Mondsee (Armaturenwerk),Zeller Ache,495.54,37.0,400216.95,439500.99,47.85487543184995,13.335469855025845
325,205286,Mondsee (Limnolog.Institut),Mondsee,479.28,246.8,400737.79,438890.18,47.849379997468766,13.342431312895554
326,203653,Fuschl (Seepegel),Fuschlsee,662.4,29.5,397491.54,433194.04,47.7981274151503,13.299079289876701
327,203661,Hof bei Salzburg,Fuschler Ache,660.24,34.9,393392.19,435629.23,47.82000570754456,13.24430388848413
328,205294,St. Lorenz,Griesler Ache,492.41,109.0,400303.93,436946.82,47.831896308678985,13.336632319992109
329,205302,See am Mondsee,Mondsee,480.24,246.8,408773.57,433913.45,47.80454985861276,13.449737735439117
330,206185,See am Mondsee (Au),Seeache,477.35,247.4,409048.05,433827.8,47.803775615567034,13.453401477820112
331,205328,Unterach am Attersee,Attersee,467.51,459.7,411766.14,433862.17,47.804042228519975,13.489699809026483
332,205336,Weißenbach am Attersee,Äusserer Weißenbach,473.22,31.2,415420.93,432765.09,47.79409673728832,13.538467979939222
333,216002,Weißenbach am Attersee (Seepegel),Attersee,468.0,0.0,416002.5,434975.32,47.813967790026425,13.546312635995102
334,205351,Kammer,Attersee,467.75,459.7,419494.9,449326.63,47.9429859344907,13.593594168038178
335,205369,Raudaschlsäge,Ager,466.31,462.9,420538.59,450494.24,47.95345824404521,13.607623344042494
336,206276,Dürnau,Ager,434.32,497.2,422751.57,455049.58,47.994366067093516,13.637496674596758
337,205377,Stauf,Vöckla,502.5,99.7,407637.68,453964.38,47.98495331962249,13.43490906018528
338,205385,Redl,Frankenburger Redl,470.44,58.1,412658.21,458539.92,48.026039063889755,13.502317242735389
339,205393,Timelkam,Vöckla,442.0,331.5,420292.45,456294.95,48.005650802030026,13.604595335981116
340,205401,St. Georgen im Attergau,Dürre Ager,531.36,51.4,411282.48,448572.02,47.936389621473126,13.483613719840518
341,206383,Timelkam (Fußgängersteg),Dürre Ager,443.86,103.5,420621.71,455767.58,48.000896148997775,13.608984461473984
342,205419,Vöcklabruck,Vöckla,418.61,447.1,424286.6,456775.16,48.0098343518104,13.658166100397828
343,205427,Schalchham,Ager,411.17,949.9,426209.44,455566.82,47.99888935322311,13.683872516970032
344,205435,Aurachkirchen,Aurach,419.88,81.0,430423.8,452887.45,47.97460176598217,13.74017432694694
345,205443,Pitzenberg,Staiger Bach,404.29,22.3,429667.99,462980.36,48.06543359241901,13.730734926476257
346,205450,Fischerau,Ager,348.0,1256.1,437652.98,465327.38,48.08613278361734,13.838103778790645
347,205468,Lambach (Traunbrücke),Traun,341.45,2740.9,440473.03,465783.58,48.09006661301417,13.876008722644716
348,205476,Oberschwaig,Schwaiger Bach,367.14,45.8,437858.85,466184.2,48.093828586493494,13.840942558082862
349,205484,Almsee,Almsee,586.39,41.4,446775.76,429833.87,47.76622915670237,13.956782879707129
350,206508,Grünau,Alm,518.87,181.9,446139.65,438917.53,47.847995473814805,13.949251147136529
351,205500,Friedlmühle,Alm,442.11,326.1,448793.63,449955.3,47.94710294648225,13.985952284753115
352,206292,Au (Mittlere Au),Laudach,367.71,72.2,443433.42,460073.64,48.038509069255234,13.91518688704976
353,205518,Penningersteg,Alm,357.71,445.0,443976.24,461681.86,48.052939825913995,13.922630991404228
354,205526,Hafeld,Traun,330.55,3300.0,443810.81,466062.5,48.092358443376625,13.920853609744292
355,206391,Wels-Lichtenegg,Traun,309.0,3387.1,449361.07,471534.39,48.141181740308724,13.99600415262406
356,206409,Wels-Lichtenegg (Summenpegel),Traun mit Welser Mühlbach,309.0,3387.1,449345.71,471516.13,48.141018655253156,13.99579562787048
357,205534,Oberschauersberg,Aiterbach,322.42,68.3,450194.82,470700.06,48.13361227692246,14.007113072029943
358,205609,Holzermühle,Sipbach,370.01,22.4,456987.38,464880.55,48.080699234992146,14.097625654785261
359,205633,Kirchdorf an der Krems,Krems,414.44,40.5,457617.54,445780.74,47.90882421692366,14.10355291512492
360,205641,Kremsmünster (Ort),Krems,338.84,147.2,459609.74,461667.38,48.0515582824141,14.132387148950595
361,206813,Unterrohr,Sulzbach,318.39,74.8,464447.51,464129.37,48.073241101630245,14.197660447132057
362,205658,Kremsdorf,Krems,270.35,365.3,469393.52,478265.89,48.19988984922701,14.26631810607816
363,205682,Ebelsberg,Traun,250.85,3985.0,473634.64,483677.13,48.248092369325505,14.32430735917446
364,206516,Au bei der Traun,Welser Mühlbach,321.34,0.0,447467.19,470639.9,48.13327718490969,13.970451834521393
365,206607,Hörsching (Ort),Hörschinger Bach,286.16,20.5,462607.6,481111.76,48.22618349846789,14.175426565589117
366,205690,St. Florian bei Linz,Ipfbach,258.21,86.0,477830.08,478771.85,48.203477003132065,14.379920581512495
367,206573,Engerwitzdorf,Große Gusen,312.5,106.7,482340.3,494420.42,48.343666773980345,14.443608622327787
368,206854,Unterweitersdorf,Kleine Gusen,327.42,76.6,484021.46,497177.46,48.368246193492325,14.466831766117695
369,206375,St. Georgen an der Gusen (Bad),Gusen,246.67,257.7,482714.31,487076.32,48.27756351786131,14.447237811761362
370,203703,Flachau,Enns,898.45,89.6,404466.22,382848.39,47.34514682130743,13.391728710297567
371,203711,Altenmarkt im Pongau,Enns,837.35,134.5,407249.86,386805.46,47.38072705031153,13.428641062168634
372,203729,Radstadt (Enns),Enns,823.31,189.7,410556.44,387215.63,47.384373783719624,13.47245278707059
373,203737,Löbenau,Taurach,835.8,86.5,411286.19,385556.2,47.36943103747284,13.48207915214209
374,203919,Forstau,Forstaubach,882.42,57.2,416804.2,386619.46,47.37888118457948,13.555199995999848
375,210625,Tetter,Untertalbach,1019.47,65.2,428674.04,383958.17,47.35452701161234,13.712264822840357
376,210641,Schladming,Enns,724.85,648.8,427535.64,388700.08,47.39724064023884,13.6974841719429
377,210674,Aich,Enns,688.86,807.5,436828.75,391370.13,47.42080877768305,13.820846307116463
378,210740,Trautenfels,Enns,639.96,1517.4,456760.64,401976.3,47.51480868833334,14.086429374572559
379,210732,Irdning,Donnersbach,644.07,194.3,457397.33,400716.93,47.50342261020682,14.094721354194675
380,210773,Aigen im Ennstal-Ketten,Gulling,644.59,155.9,461405.55,403197.44,47.525374943655194,14.148283063664948
381,210799,Liezen (Röthelbrücke),Enns,627.0,2132.0,468992.71,406220.1,47.55181106110281,14.249530951766442
382,210815,Selzthal,Palten,632.93,368.7,473294.75,405375.06,47.54373934309004,14.306560421663242
383,210823,Admont (Enns),Enns,616.8,2651.0,484935.38,409680.77,47.58106260970973,14.462053761690546
384,210856,Hieflau,Erzbach,485.86,245.3,506263.79,412578.65,47.604000446198526,14.746319653762106
385,210864,Gußwerk,Salza,735.5,280.0,547815.27,428715.25,47.74102231641141,15.304352524267472
386,210880,Weichselboden,Radmerbach,668.63,54.1,537982.5,421173.83,47.675357263875426,15.170864688639337
387,210898,Wildalpen,Salza,583.06,592.3,523909.85,419718.05,47.665099176659126,14.983029549209009
388,206763,Platzl,Laussabach,421.0,93.5,498040.46,426183.03,47.72767337094324,14.63997507818655
389,205732,Weyer Markt,Gaflenzbach,383.76,87.3,498818.89,440200.4,47.853648683882135,14.65352257497537
390,206540,Pechgraben,Pechgraben,420.78,24.6,489638.78,446302.76,47.90988092493734,14.53208473928719
391,206367,Große Klause,Reichramingbach,463.43,78.1,485453.72,434758.0,47.80659067662396,14.473828010471623
392,205740,Reichraming,Reichramingbach,347.78,168.6,483877.11,443585.94,47.88621343841743,14.45447165230155
393,205757,Jägerberg,Enns,285.77,4996.1,480821.27,459029.79,48.025527660701336,14.416475143442034
394,205765,Dietlgut,Steyr,642.78,25.2,458226.32,419059.3,47.66837139242299,14.108147818734995
395,206425,Hinterstoder (Weißenbach),Weißenbach,645.24,16.6,459315.49,419787.45,47.6748239829694,14.12275249452102
396,205773,Polsterlucke,Krumme Steyr,614.01,18.3,458597.66,421725.97,47.69232901903035,14.113448977543701
397,205781,Hinterstoder,Steyr,599.45,81.8,460647.11,421847.09,47.69323097457273,14.14077440417134
398,205799,Kniewas,Steyr,468.61,184.9,462669.14,430110.81,47.7673832797756,14.168898342903647
399,205807,Spital am Pyhrn,Teichl,625.5,40.2,475162.49,419265.26,47.668489140601615,14.333746590282873
400,205815,Windischgarsten,Dambach,603.32,67.0,474926.51,425179.11,47.721718939581606,14.33161285947699
401,205823,Teichlbrücke,Teichl,571.17,148.6,472155.63,425667.14,47.726422842832015,14.29475157673794
402,206821,Roßleithen (Klammstein),Hinterer Rettenbach,593.6,15.4,473052.22,428598.07,47.75268996198531,14.30719444014381
403,205831,St. Pankraz,Teichl,484.58,232.8,465670.15,429959.73,47.76572779317392,14.208920761425734
404,206524,Spering,Vorderer Rettenbach,513.95,15.0,464728.65,431789.08,47.7822796022301,14.196628232562299
405,205856,Steyrling,Steyrling,496.68,72.4,460253.58,434266.7,47.804999434900274,14.137236915150723
406,205864,Klaus an der Pyhrnbahn,Steyr,420.29,542.4,461873.53,437090.0,47.83024618589926,14.159268403082748
407,205872,Dandelmühle,Paltenbach,398.72,43.0,465274.06,441141.9,47.86636440978899,14.205304722501232
408,205880,Innerbreitenau,Krumme Steyrling,470.85,99.6,475127.46,440945.57,47.86353150032484,14.336999666063214
409,205898,Molln,Krumme Steyrling,404.16,129.4,470809.49,444256.45,47.89380501166424,14.279812474312406
410,205583,Leonstein,Schmiedleitnerbach,422.9,20.9,465835.26,446794.62,47.91716261768185,14.213659600847725
411,205914,Pergern,Steyr,301.81,898.1,476243.19,461762.0,48.05066128346119,14.35556513789566
412,205922,Steyr (Ortskai),Enns,280.97,5915.4,481440.26,461033.45,48.04347346891819,14.42515208286719
413,206599,Steyr (Zollamt),Ramingbach,290.37,71.1,483033.75,461213.23,48.044887764890326,14.446561787523516
414,207084,"Mauthausen (Strom-km 2110,98)",Donau,235.98,90601.2,489109.81,482891.23,48.239066787760656,14.532545175135455
415,205948,Freistadt (Hafnerzeile),Feldaist,538.42,64.6,486707.44,512160.44,48.50264190679079,14.506132677257412
416,206581,Kefermarkt,Feldaist,462.04,187.0,488895.09,505591.14,48.44326075918556,14.534367463563001
417,206680,Weitersfelden,Wald-(Schwarze) Aist,676.66,101.7,502706.38,508970.93,48.47159125000329,14.721870438137065
418,205971,Pfahnlmühle,Waldaist,322.36,266.1,491569.82,493834.19,48.33714453551834,14.568003523204128
419,205989,Schwertberg (Kaolinwerk),Aist,253.24,604.7,492425.45,488572.17,48.28969491662878,14.57841089378013
420,207431,Wallsee,Donau,226.0,91461.3,501634.45,475033.32,48.16653393044181,14.699320241086548
421,209247,St. Pantaleon (Süd),Erla,241.68,91.8,491300.24,479353.4,48.20693886510417,14.5612867985076
422,205997,Königswiesen (Ort),Große Naarn,562.56,80.4,511544.07,501610.79,48.40392246265733,14.839466219390944
423,206003,Unterweißenbach,Kleine Naarn,612.06,36.9,507124.73,505209.4,48.43703941999981,14.78067964570877
424,206029,Haid,Naarn,233.54,312.3,500339.96,479690.16,48.208622091941706,14.683000905295525
425,206037,Sturmmühle,Klambach,231.56,87.6,507363.47,480265.41,48.212662460418805,14.777651583878566
426,207100,Grein (Schiffsstation),Donau,219.43,92082.4,513201.47,481994.24,48.22721059212756,14.85666651803865
427,206227,Waldhausen (Seeausfluß),Sarmingbach,457.75,42.0,520458.78,488079.84,48.28062305360708,14.956057974080954
428,207613,Isperdorf,Isper,232.74,164.7,524100.35,479520.17,48.20294911229361,15.002649628077656
429,207126,Ybbs an der Donau,Donau,212.22,92464.2,530233.3,477032.61,48.179365093808165,15.084404719456131
430,209551,Lunz am See (Seestraße),Ois,592.43,117.9,527054.9,441505.27,47.86046186722402,15.031237457290654
431,214262,Lunz am See (Wassercluster),Lunzer See,606.25,24.7,527909.9,440576.98,47.85194403429904,15.042392246611103
432,214445,Lunz am See (Wassercluster Summenpegel),Lunzer See mit Seeausleitung,606.25,24.7,527909.9,440576.98,47.85194403429904,15.042392246611103
433,214254,Göstling (Weidenauer Brücke),Ybbs,518.33,315.1,519519.61,436014.25,47.812506178311516,14.929018653884306
434,207654,Opponitz (Mirenau),Ybbs,391.29,506.9,512013.5,444598.61,47.89106661789511,14.83099130121058
435,209130,Ybbsitz (Obergurhof),Kleine Ybbs,398.86,98.5,515581.84,450681.59,47.94515405881667,14.880330121466004
436,207696,Krenstetten,Urlbach,304.27,155.8,502039.9,462957.1,48.05784970144308,14.701917475384727
437,207688,Greimpersdorf,Ybbs,261.89,1116.6,516078.62,469168.56,48.11134429221293,14.891936723463346
438,207704,Mitterbach (Brücke),Große Erlauf,785.91,29.7,547000.0,436800.9,47.81392965067838,15.29620210952313
439,207712,Wienerbruck,Ötscherbach,622.17,36.1,545768.21,440713.61,47.84939844428997,15.28106274636653
440,207720,Reith,Lassingbach,793.88,23.2,548107.86,442380.21,47.86386007867185,15.312894192620506
441,208850,Erlaufboden (EVN),Große Erlauf,529.79,135.7,544370.88,444232.27,47.88136164664102,15.263562526327899
442,207738,Kienberg (Neuhaus),Große Erlauf,382.82,203.3,533880.74,449748.9,47.933234647223934,15.125004209999329
443,207746,Gaming,Gamingbach,396.14,51.5,532357.27,450548.37,47.94073888800749,15.104858159115091
444,207787,Neubruck,Jeßnitz,352.92,32.2,538430.31,454577.93,47.975708089120936,15.187432765794311
445,209882,Scheibbs (Kardinal König Brücke),Große Erlauf,325.25,330.2,536765.76,457520.5,48.00252763546431,15.166065576584932
446,209403,Schliefau,Schliefaubach,385.95,17.7,520637.09,458120.78,48.01114167429083,14.950075181991027
447,209817,Wang,Kleine Erlauf,313.07,127.6,526061.23,462394.02,48.048539265621116,15.024024705049682
448,207795,Wieselburg (Messegelände),Kleine Erlauf,247.97,167.5,534021.29,471365.16,48.1276177092056,15.133578488087323
449,207803,Niederndorf,Erlauf,225.4,604.9,536931.33,476112.77,48.16970234717712,15.174179120913582
450,209387,Laimbach,Laimbach,515.44,10.6,532962.24,492315.27,48.31624545087062,15.125834756798168
451,207811,Weitenegg,Weitenbach,234.23,216.9,544958.3,484244.25,48.24106916667315,15.284834404778078
452,207134,"Melk (Strom-km 2035,98)",Donau,199.97,94813.3,548242.39,483521.43,48.23381998483452,15.328795621116218
453,209197,Lachau,Melk,250.53,95.2,543894.33,469060.92,48.10476525394406,15.265434747639256
454,207829,Hörsdorf,Mank,279.77,37.6,548822.54,470602.44,48.11750860804476,15.33213683547089
455,207837,Matzleinsdorf,Melk,211.52,284.6,544530.31,480044.92,48.20340200731665,15.277659848450272
456,207845,Schwarzenbach an der Pielach (Guttenhof),Pielach,471.6,42.2,552472.0,453038.97,47.95870560896594,15.374958527809968
457,214312,Loich,Pielach,394.09,144.5,553642.25,459218.62,48.014003040347205,15.39281743933851
458,207852,Hofstetten (Bad),Pielach,311.24,289.5,562324.25,468582.46,48.09608281331504,15.51269538896812
459,207860,Großsierning,Sierningbach,236.68,87.7,558149.01,479028.19,48.191054237296036,15.460481367300472
460,209502,Elsarn,Spitzerbach,312.63,48.6,550143.96,498057.37,48.36408930150332,15.359486721642265
461,207357,Kienstock,Donau,194.0,95970.0,557723.42,500283.1,48.38228234933934,15.462582140791762
462,207142,Stein-Krems,Donau,188.96,96044.8,566712.75,502727.86,48.40198801728331,15.584872045390263
463,214304,Furth (Feuerwehrhaus),Fladnitz,209.23,162.4,568875.36,499592.1,48.373227621887665,15.612832050875221
464,209536,St. Aegyd am Neuwalde (Eisenwerk),Unrechttraisen,562.52,53.9,567893.49,442294.85,47.858261858883274,15.577273617503929
465,208868,Hohenberg (Süd),Unrechttraisen,484.81,104.0,570981.47,447317.82,47.90262356189561,15.620509483608286
466,207894,Lilienfeld-Marktl,Traisen,356.55,345.2,569371.9,461018.08,48.02624765198246,15.604333469966678
467,208793,Ramsau (Zentrum),Ramsaubach,468.32,40.1,584614.48,458866.71,48.002720868450005,15.807731626629938
468,209445,Haxenmühle,Halbach,396.02,91.8,578301.57,462338.06,48.03571041301297,15.72457716614648
469,215574,Rainfeld,Gölsen,379.57,204.1,577215.77,463768.67,48.0488736848665,15.710605903184332
470,207910,Windpassing,Traisen,294.15,733.3,571648.91,474325.83,48.14531012395015,15.64014814939251
471,208777,Herzogenburg (Straßenbrücke),Traisen,219.61,823.7,575865.01,489771.04,48.283046489449866,15.70311668813982
472,207951,Neustift,Großer Kamp,687.04,76.7,525940.17,513477.67,48.50796857576829,15.037405204743095
473,207936,Zwettl (Sportplatz),Zwettl,514.68,269.1,534758.43,524771.9,48.60772623944461,15.160326306376197
474,207944,Zwettl (Bahnbrücke),Kamp,506.57,621.8,535583.84,525079.15,48.61031407686669,15.171616107335767
475,207969,Kaltenbrunn,Purzelkamp,722.05,33.5,537786.63,512681.63,48.49836813796347,15.19745670386975
476,207977,Rastenberg,Purzelkamp,517.48,94.5,546810.38,519601.47,48.55857963524048,15.321934042310591
477,207985,Rosenburg (EVN),Kamp,261.58,1150.2,568134.19,528074.38,48.62949581728757,15.614101151658787
478,209338,Frauenhofen,Taffa,304.83,140.0,569503.73,533342.52,48.67649312239312,15.634789211711466
479,208520,Rosenburg,Taffa,263.46,221.5,571622.09,528566.87,48.632994201806284,15.661604043766111
480,207993,Stiefern,Kamp,216.99,1493.3,574034.59,517724.3,48.53486597132991,15.68986850929261
481,207878,Imbach,Krems,230.59,305.9,565225.86,507507.63,48.44534865161508,15.566647911832957
482,207365,Bärndorf,Donau,174.0,99426.2,589708.71,497895.45,48.352145815538506,15.89319613867298
483,209486,Böheimkirchen,Perschling,230.53,55.3,580349.04,480134.09,48.19515529472955,15.759470697021506
484,215541,Plosdorf,Michelbach,238.45,98.0,580356.77,478874.81,48.18383055072826,15.759046433133419
485,208009,Atzenbrugg (Bundesstraßenbrücke),Perschling,184.52,268.3,591175.14,490966.0,48.28941254123797,15.909878514072595
486,208017,Siegersdorf,Große Tulln,195.68,202.3,593422.2,487243.1,48.255269089734625,15.938469618163248
487,209569,Sieghartskirchen (Steg),Kleine Tulln,190.06,68.5,598945.07,487625.81,48.25702244635019,16.012997376387293
488,207175,Greifenstein,Donau,160.0,100343.7,616938.05,498849.95,48.35208857112794,16.260893509371364
489,209643,Eggenburg (Kläranlage),Schmida,298.6,22.3,583573.89,530222.85,48.644551711051676,15.824414526928152
490,208041,Hollenstein,Schmida,225.54,212.0,591551.32,520513.04,48.55492291628022,15.928229261829498
491,209635,Kleinstetteldorf,Kleiner Göllersbach,233.71,86.9,607631.64,524622.2,48.58683103977087,16.14796486009124
492,208058,Obermallebarn,Göllersbach,189.13,379.9,608837.66,511079.2,48.46470725739307,16.15763876730644
493,207241,Korneuburg,Donau,159.87,101536.6,622472.69,496308.36,48.32734633159567,16.334207119835117
494,209460,Klosterneuburg (Prägarten),Weidlingbach,167.54,33.2,622344.44,492884.4,48.296614357744375,16.330698994397384
495,207183,Wien (Nußdorf),Donau,156.48,101700.0,625174.75,489389.94,48.26421720534617,16.36698830824629
496,207209,Wien (Brigittenau),Donaukanal,154.22,0.0,625596.14,488170.85,48.253111375109526,16.37201965135826
497,207225,Wien (Heiligenstädter Brücke),Donaukanal,154.22,0.0,625267.69,487206.04,48.244554374484586,16.367092121487108
498,207233,Wien (Schwedenbrücke),Donaukanal,152.68,0.0,626265.04,483619.23,48.211963162459874,16.378622707274392
499,208066,Pressbaum,Wien,287.44,32.0,605657.31,479707.45,48.18372262056641,16.09956612119261
500,209627,Purkersdorf,Gablitzbach,245.05,23.0,611076.84,483073.44,48.21222546194701,16.174072606134523
501,209916,Hadersdorf-Weidlingau,Wien,219.81,110.0,614545.28,482794.29,48.20856744642698,16.220582979887656
502,209890,Mauerbachstraße,Mauerbach,225.47,35.1,614720.4,483190.5,48.21207065098274,16.22313620475927
503,208082,Kennedybrücke,Wien,182.61,199.4,621067.8,480732.0,48.187818743874566,16.307238726205856
504,209478,Klausenleopoldsdorf,Schwechat,369.53,56.3,599846.23,468823.88,48.08770629385125,16.016394961640984
505,208090,Cholerakapelle,Schwechat,255.21,181.0,611680.23,461014.62,48.0137198599691,16.171357966129044
506,209718,Traiskirchen,Schwechat,192.44,265.7,621872.25,461726.55,48.01669459875399,16.308275878653042
