"gauge_id","latitude","longitude"
"15273900",61.1472256,-149.7221956
"15453500",65.8751013,-149.7203487
"15274798",61.2052832,-149.7174776
"15276200",61.23834008,-149.6980353
"15292000",62.7672899,-149.6933794
"15254000",60.49636596,-149.679368
"15268000",60.9202635,-149.646618
"15267900",60.89387199,-149.639116
"15276000",61.22500619,-149.6372008
"15253000",60.4785893,-149.5757544
"15277100",61.3072335,-149.5611017
"15518350",63.92008579,-149.4998166
"15277410",61.41834717,-149.4911023
"1523849020",60.0991593,-149.46631
"15238450",60.1093333,-149.4546667
"15238600",60.0688812,-149.4543636
"15238500",60.0980485,-149.4451989
"15271000",60.82027267,-149.427443
"15237700",60.1411054,-149.418813
"15286000",61.5744617,-149.4119428
"15904800",68.2146132,-149.406411
"15237730",60.19777389,-149.3754835
"15248000",60.4330358,-149.3740777
"15905100",68.4522222,-149.3733333
"15280200",61.44973908,-149.3694387
"15244000",60.4049865,-149.3646413
"15246000",60.4563631,-149.3562898
"15243900",60.2944395,-149.3460397
"15237800",60.19249607,-149.3410375
"15904900",68.3732281,-149.3161257
"15518300",64.2175873,-149.2801348
"15243500",60.3008239,-149.2382498
"15290000",61.7097433,-149.231938
"15285000",61.64307278,-149.1983305
"15272550",60.9408229,-149.1643969
"15280000",61.4036255,-149.143881
"15272502",60.9616194,-149.1319194
"15457800",65.66483428,-149.0989254
"15906000",68.6865738,-149.0977902
"15515500",64.5649444,-149.094
"15284000",61.6086312,-149.0730432
"15283700",61.68438889,-149.0524167
"15280999",61.52338889,-149.0418889
"15281000",61.5044605,-149.032765
"15518080",63.90426299,-148.9859325
"15277800",61.2977883,-148.9758236
"15896000",70.28138539,-148.962786
"15518040",63.85370837,-148.9578719
"15277600",61.3116786,-148.9555469
"15518000",63.8448197,-148.9459267
"15272380",60.8974833,-148.9241074
"15236900",60.36995858,-148.8987624
"15518020",63.8523216,-148.8428722
"15272280",60.78471779,-148.8410319
"15908000",69.0158333,-148.8177778
"15516000",63.457319,-148.8053397
"15910000",69.0896529,-148.7622664
"15515048",63.97388889,-148.761111
"15515060",64.0084337,-148.7281673
"15515080",64.01121149,-148.727612
"15237000",60.4216016,-148.727082
"15236210",60.7721972,-148.690673
"15519150",65.4662288,-148.6691702
"15519100",65.4648407,-148.6311143
"15896700",70.2672257,-148.6310988
"15291700",62.8233333,-148.6047222
"15519030",65.5229722,-148.5463889
"15280900",61.41905299,-148.445558
"15457790",65.574,-148.3878556
"15518900",65.47151429,-148.2688894
"15515800",63.32510049,-148.2492169
"15236000",60.96108947,-148.240688
"15514500",64.4345581,-148.2151606
"15237030",60.45188889,-148.108
"15237020",60.5183108,-148.0942899
"15237360",59.8173989,-147.885369
"15485500",64.792344,-147.8413097
"15514000",64.8454026,-147.703536
"15282000",61.8028244,-147.6847068
"15535000",65.1495756,-147.553847
"15291500",62.6981532,-147.5472168
"15291000",63.10343837,-147.5180902
"15534900",65.158467,-147.4827359
"15534800",65.1409668,-147.4580118
"15512000",64.82040777,-147.43992
"15281500",61.83837366,-147.4108033
"15511000",64.88568988,-147.2496477
"15493700",64.8004119,-147.2301929
"15493500",64.7959681,-147.201303
"15389500",67.09656617,-147.1871195
"15485200",64.7037467,-147.1204583
"15485000",64.7134691,-147.1149038
"15484000",64.47152778,-146.9280556
"15493400",64.8595879,-146.8057505
"15452300",66.2212817,-146.7647463
"15452100",65.805163,-146.6511339
"15224000",60.9439062,-146.563121
"15291200",63.1190095,-146.5314208
"15223900",60.94918598,-146.5292316
"15532000",65.2884898,-146.3899599
"15955000",69.8817052,-146.3886988
"15493000",64.9019722,-146.3613333
"15225945",61.08114167,-146.3536839
"15225998",61.0825319,-146.3059048
"15226000",61.0833653,-146.3056272
"15225997",61.0786427,-146.3050704
"15225996",61.08308748,-146.3047938
"15219000",60.7608659,-146.174225
"15227090",61.14888889,-146.1715833
"15226620",61.0670833,-145.906111
"15226600",61.0894868,-145.8895257
"15226500",61.0964322,-145.8609153
"15478000",64.1551574,-145.8523388
"15215990",60.5186253,-145.7917173
"15215992",60.52335006,-145.7633808
"15216008",60.5364038,-145.716152
"15392000",65.3921157,-145.7149559
"15216100",60.6108405,-145.6786214
"15216003",60.5575101,-145.6308655
"15216000",60.58667537,-145.620022
"15960000",69.8650563,-145.5955922
"15200280",62.5203918,-145.5330154
"15478040",63.24027778,-145.4680556
"15477500",64.05572009,-145.4401033
"15202000",62.05508477,-145.4282607
"15215900",60.5327973,-145.3806148
"15200000",62.30121279,-145.3077114
"15206000",61.9523018,-145.3076939
"15208000",61.66090357,-145.186003
"15208100",61.66757058,-145.1760035
"15207800",61.47978829,-145.1534817
"15389100",66.6514678,-145.0991477
"15976000",69.3080663,-145.0277593
"15975000",69.29139878,-144.9666464
"15477790",64.3765652,-144.9454017
"15477740",64.4501744,-144.9445717
"15439800",65.5676935,-144.8894025
"15477730",64.4476748,-144.8854024
"15477761",64.416565,-144.8509555
"15477770",64.37739989,-144.8137305
"15477768",64.3890668,-144.7801189
"15214000",60.6711432,-144.7467135
"15199500",62.5906967,-144.6488398
"15476400",63.6918472,-144.5733902
"15212000",61.46507857,-144.4579232
"15476300",63.689351,-144.3653325
"15446000",65.7107629,-144.3358018
"15195000",60.3416822,-144.3047573
"15980000",69.7036856,-144.2010893
"15211500",61.2314725,-144.1992858
"15476000",63.3879716,-143.748634
"15389000",66.9902637,-143.1404436
"15209700",61.43372656,-142.9426256
"15209800",61.43400459,-142.9323478
"15209770",61.48468889,-142.8866167
"15209750",61.4937294,-142.8837439
"15474000",63.3246533,-142.836952
"15472000",63.31632337,-142.643894
"15310000",64.0161111,-142.5447222
"15310002",64.0344444,-142.5283333
"15388070",65.3852429,-142.4471206
"15388060",65.3952435,-142.430455
"15331000",64.4708611,-142.2215
"15330000",64.4668333,-142.21625
"15470000",63.0060583,-141.8069194
"15388030",65.23943139,-141.6551518
"15320100",64.1180119,-141.5558947
"15348000",64.3088552,-141.4045168
"15356000",64.789168,-141.2000892
"15129600",59.52358729,-139.7452729
"15129500",59.58636636,-139.4941877
"15129510",59.5702565,-139.4400197
"15129280",59.30202778,-139.0456944
"15129300",59.4172165,-139.019217
"15129120",59.1928056,-138.3339167
"15129000",59.39471189,-138.083688
"15106100",57.704905,-136.0946057
"15056560",59.412726,-135.998797
"15056400",59.6274637,-135.9337827
"15056500",59.41494719,-135.9310198
"15101200",57.3035248,-135.7781746
"15057596",58.44465728,-135.7418302
"15056280",59.4238424,-135.6626638
"15057580",58.4432745,-135.6020974
"15056200",59.5260629,-135.3546086
"15056210",59.5116183,-135.3462752
"15056070",59.2971728,-135.333496
"15087618",57.12491678,-135.3334277
"15087610",57.2599243,-135.3334275
"15107910",57.8657679,-135.327059
"15087735",57.0510267,-135.3214865
"15087730",57.053249,-135.3195419
"15087700",57.05297119,-135.3162085
"15056100",59.4658333,-135.3041667
"15087690",57.06658247,-135.2967628
"15107920",57.83021318,-135.268446
"15088000",57.0510267,-135.2295402
"15106980",57.6779902,-135.2231705
"15107000",57.69493509,-135.2181689
"15087810",57.0607496,-135.211484
"15106970",57.69215748,-135.2034467
"15106920",57.662435,-135.1867819
"15056030",59.0049486,-135.185708
"15106960",57.6724353,-135.1795588
"15056095",59.5266173,-135.1790528
"15088200",57.01880376,-135.1642635
"15106940",57.6771584,-135.130113
"15090000",56.9868572,-135.1120413
"15108000",57.8413277,-135.0376135
"15092000",56.506575,-134.96975
"15100510",57.35688267,-134.9475948
"15100500",57.3538272,-134.9425946
"15054600",58.6202339,-134.93735
"15099900",57.1310482,-134.8875862
"15054990",58.6513446,-134.8870692
"15100000",57.1427162,-134.8656418
"15098000",57.08715856,-134.8434192
"15054200",58.52356128,-134.7962379
"15101500",58.08799687,-134.7487297
"15093600",56.3921273,-134.7148299
"15055500",58.85162387,-134.710401
"15093200",56.2982345,-134.682327
"15094000",56.51907976,-134.671208
"15109048",58.2830018,-134.6667836
"15093400",56.3751833,-134.6628775
"15054000",58.3818946,-134.6378955
"15101490",58.08299837,-134.6334448
"15053800",58.39411726,-134.6323398
"15052800",58.397729,-134.6112276
"15109000",58.33022717,-134.5906698
"15053200",58.3749514,-134.579003
"15052475",58.3660622,-134.5778918
"15052500",58.4293972,-134.5745592
"15052495",58.4232871,-134.5253896
"15108600",58.22689146,-134.4989966
