gauge_id,gauge_name,river,area,gauge_altitude,latitude,longitude
154170190,BORUCINO,Jez. Raduńskie Górne (4868119),72.02,156.827,54.25329194444444,17.991253333333333
154170210,KLUKI,Jez. Łebsko (476799),1557.97,-4.943,54.68305055555555,17.3573625
154170220,RĄBKA,Jez. Łebsko (476799),1557.97,-5.083,54.75284583333333,17.515629444444443
154170230,OBROWO,Łupawa (474),26.13,112.602,54.26275527777778,17.599271666666667
154170240,BORUCINO,Borucinka (48681152),35.38,159.599,54.25557833333333,17.979861944444444
154179991,STĘŻYCA,Radunia (4868),17.32,161.257,54.20654416666667,17.954355277777776
154179992,SULECKI BOREK,Sucha (4721552),33.17,ND,54.2256725,17.818381944444443
154179993,LĘBORK 1,Łeba (476),426.85,14.805,54.543238333333335,17.754459722222222
154179994,KOZIN,Bukowina (4742),214.49,104.738,54.37790916666667,17.622799444444446
154179995,ŁEBA,Jez. Sarbsko (4769279),187.6,-5.07,54.76072194444444,17.575276666666667
154179996,JELEŃ,Jez. Jeleń (472260),3.72,151.049,54.19670416666666,17.51864722222222
154179997,JUTRZENKA,Kamionka (47246),61.97,107.375,54.205529722222224,17.334943055555556
154179998,DAMNO,Łupawa (474),677.85,31.045,54.52900555555556,17.326106111111113
154179999,KWISNO,Doszenica (4616),28.93,129.104,54.083065000000005,17.1329675
154180010,SARNOWY,Wierzyca (298),133.97,143.375,54.07272861111112,18.01600583333333
154180020,MIŁOSZEWO,Łeba (476),175.06,121.362,54.43997694444444,18.029332222222223
154180030,ZAMOSTNE,Reda (478),125.64,28.168,54.65040722222222,18.103381944444447
154180040,OSTRZYCE,Jez. Ostrzyckie (48681759),211.66,159.274,54.25633222222222,18.11130138888889
154180050,WARSZKOWSKI MŁYN,Piaśnica (4772),50.07,21.835,54.69154666666666,18.153190833333333
154180060,GORĘCZYNO,Radunia (4868),221.1,155.353,54.26365277777778,18.16474222222222
154180070,BOLSZEWO,Bolszewka (4784),218.49,29.459,54.61071333333334,18.16659083333333
154180080,WEJHEROWO,Reda (478),406.27,19.594,54.61334694444445,18.224865277777777
154180110,ZAPOWIEDNIK,Wierzyca (298),801.4,93.989,54.03848138888889,18.46931972222222
154180130,JUSZKOWO,Radunia (4868),790.14,11.276,54.25593555555555,18.60493166666667
154180150,TCZEW,Wisła (2),193665.63,-0.496,54.0872775,18.80551416666667
154180160,GDAŃSK-SOBIESZEWO,Martwa Wisła (48),157.37,-4.966,54.34644027777778,18.815360277777778
154180170,WIŚLINA,Motława (486),428.55,-4.612,54.30759277777778,18.72520972222222
154180180,SUCHY DĄB,Bielawa (4864),84.53,-4.861,54.23133388888889,18.73207194444444
154180190,GDAŃSK-PRZEGALINA,Wisła (2),193812.53,-5.019,54.30871388888889,18.92379916666667
154180200,GDAŃSK-ŚWIBNO,Wisła (2),193820.09,-4.995,54.3364575,18.9355325
154180210,GDAŃSK-UJŚCIE WISŁY,Wisła (2),193821.57,-5.035,54.35279388888889,18.9431375
154180220,GDAŃSKA GŁOWA,Wisła (2),193807.72,-4.998,54.266867222222224,18.95129055555556
154180230,BORUCINO,Radunia (4868),72.05,155.411,54.252741944444445,17.996021944444447
154180260,PRUSZCZ GDAŃSKI,Kanał Raduński (48696),0.18,7.204,54.25320694444444,18.62997777777778
154180270,PRUSZCZ GDAŃSKI,Radunia (4868),797.6,5.488,54.25009305555555,18.63039833333333
154189991,GDAŃSKA GŁOWA,Szkarpawa (514),0.43,ND,54.26683916666666,18.952979444444445
154189992,GNIAZDOWO,Wisła (2),193799.64,ND,54.19823583333333,18.90280972222222
154189993,GDYNIA-ORŁOWO,Kacza (4798),49.33,21.97,54.48592666666666,18.53222
154189994,KLESZCZEWO,Kłodawa (4866),28.39,95.157,54.19266194444444,18.517724722222223
154189995,SKARSZEWY,Wietcisa (2984),229.42,119.058,54.08696972222222,18.42089388888889
154189996,SMOLNO,Gizdepka (4776),28.86,8.721,54.663733888888885,18.41065722222222
154189997,BARŁOMINO,Bolszewka (4784),67.89,86.388,54.53314305555556,18.11633055555556
154189998,CHMIELONKO,Radunia (4868),111.14,159.598,54.31699027777778,18.09629444444444
154189999,WIERZCHUCINO,Bychowska Struga (477254),104.33,-0.199,54.78537055555555,18.0025525
154190010,NOWY DWÓR GDAŃSKI,Tuja (5146),245.85,-5.04,54.21439388888889,19.11310083333333
154190020,TUJSK,Szkarpawa (514),261.46,-5.044,54.284122777777775,19.13827583333333
154190040,NOWOTKI,Nogat (52),1329.94,-4.998,54.2526075,19.299936666666667
154190060,ELBLĄG,Elbląg (54),1413.98,-5.138,54.17204638888889,19.387697777777777
154190080,ŻUKOWO,Jez. Druzno (5459999),1064.22,-5.275,54.10286972222222,19.450835833333333
154190100,PASŁĘK,Wąska (5456),246.28,6.722,54.07054861111112,19.65988972222222
154190110,NOWE SADŁUKI,Bauda (558),242.75,19.117,54.26016111111111,19.71169
154190120,BARANÓWKA,Bauda (558),318.33,6.26,54.31975861111111,19.720944166666666
154190140,BRANIEWO,Pasłęka (56),2260.55,-5.159,54.3841325,19.82626361111111
154190150,PIERZCHAŁY 2,Pasłęka (56),2097.96,15.306,54.30051722222222,19.848846944444443
154190160,PIERZCHAŁY,Pasłęka (56),2101.88,3.541,54.300797777777774,19.848759166666664
154190170,ŁOZY,Pasłęka (56),2009.11,20.643,54.19480194444444,19.950879444444443
154200010,BORNITY,Wałsza (568),368.52,34.019,54.18581944444444,20.04770388888889
154200020,KROSNO,Drwęca Warmińska (566),282.72,50.615,54.13082055555556,20.172666111111116
154200030,SMOLAJNY,Łyna (584),2292.3,68.004,54.02569777777778,20.39699
154200040,PIASECZNO,Elma (58474),222.95,71.954,54.21942027777778,20.550384722222223
154209996,BARTOSZYCE,Łyna (584),3166.72,34.923,54.25651444444444,20.813535833333333
154209997,SURYTY,Jez. Blanki (584679),197.31,98.331,54.01547638888889,20.58900833333333
154209998,ORNETA,Drwęca Warmińska (566),307.87,ND,54.116793055555554,20.12858138888889
154209999,OLKOWO,Pasłęka (56),1376.92,30.1,54.10590138888889,20.038294166666667
154210010,SĘPOPOL,Łyna (584),3632.38,26.302,54.26620277777778,21.00586527777778
154210020,PROSNA,Guber (5848),1558.7,28.943,54.23365777777778,21.086789166666662
154210030,BYKOWO,Sajna (58488),494.83,33.183,54.22064305555556,21.11049138888889
154210040,KRONOWO,Jez. Dejguny (2641251),59.29,115.312,54.05006638888889,21.56722805555556
154210050,LEŚNIEWO,Jez. Rydzówka (58498119),25.86,82.028,54.21490944444445,21.585115
154210060,PRZYSTAŃ,Jez. Mamry (582199),623.74,114.467,54.190888055555554,21.650275277777776
154210070,WĘGORZEWO,Węgorapa (582),642.4,110.936,54.226623333333336,21.73092111111111
154210080,PRYNOWO,Węgorapa (582),651.55,109.526,54.24422,21.720079444444444
154210090,GIŻYCKO,Pisa (264),2.81,114.707,54.035581388888886,21.761015
154210100,MIEDUNISZKI,Węgorapa (582),1586.17,86.291,54.32641305555556,21.98008472222222
154219994,PRZERWANKI,Sapina (58218),190.46,ND,54.135057777777774,21.928224166666663
154219995,STRĘGIELEK,Sapina (582192),230.46,114.278,54.16925305555555,21.857099444444447
154219996,HARSZ,Jez. Dargin (582159),243.48,111.445,54.10821861111111,21.77432861111111
154219997,STERŁAWKI MAŁE,Kanały Iławki I Dejguny (264132),68.68,114.362,54.01159166666667,21.645975277777776
154219998,BIEDASZKI,Guber (5848),185.41,65.524,54.07527166666667,21.33386833333333
154219999,BIEDASZKI,Dejna (58482),346.85,65.051,54.07140888888889,21.31938333333333
154220010,BANIE MAZURSKIE,Gołdapa (5824),547.63,100.437,54.247800833333336,22.02965638888889
154220020,BORKI,Jez. Litygajno (2628539),238.67,131.445,54.09998527777778,22.171423333333333
154220030,MAŁE WRONKI,Ełk (2628),260.47,128.307,54.02177805555556,22.22202861111111
154220040,GOŁDAP,Gołdapa (5824),271.38,147.202,54.31412777777778,22.331833888888887
154220050,JURKISZKI,Gołdapa (5824),221.47,152.542,54.30914611111111,22.36792
154220060,OLECKO,Jez. Olecko Wielkie (2626139),128.38,154.616,54.041491944444445,22.50557333333333
154220070,WÓLKA,Jez. Rospuda Filipowska (262215),37.27,168.641,54.20386916666667,22.61667138888889
154220080,WRÓBEL,Jez. Hańcza (6413),37.61,222.647,54.244014166666666,22.79691166666667
154220090,BRÓD STARY,Czarna Hańcza (64),130.86,172.599,54.13450916666667,22.880506666666665
154220100,KLESZCZÓWEK,Szeszupa (68),49.33,144.769,54.270848888888885,22.910547777777776
154220110,GOŁDAP 2,Gołdapa (5824),282.99,145.556,54.31288,22.31191138888889
154229994,SOBOLEWO,Czarna Hańcza (64),187.37,ND,54.060870277777774,23.006150277777778
154229995,ŻYLINY,Szczeberka (262248),64.7,ND,54.072005833333336,22.79330861111111
154229996,WRÓBEL,Czarna Hańcza (64),37.85,ND,54.24257861111112,22.79589055555556
154229997,ZUSNO,Zuśnianka (26222),44.73,ND,54.1453075,22.674183333333332
154229998,OLSZEWO,Jez. Olszewskie (26285611),6.04,ND,54.07554777777778,22.38850888888889
154229999,GOŁDAP,Jez. Gołdap (582439),260.49,ND,54.32170583333334,22.33836638888889
154230010,POSZESZUPIE,Szeszupa (68),188.45,118.993,54.34442027777778,23.0208425
154230020,WIGRY,Jez. Wigry (6439),480.58,130.838,54.06982333333334,23.086076388888888
154230030,CZERWONY FOLWARK,Czarna Hańcza (64),481.44,129.713,54.06971111111111,23.11720083333333
154230040,ZELWA,Marycha (648),368.44,121.282,54.02701277777778,23.458641666666665
154239999,TARTAK,Piertanka (6438),183.13,ND,54.088695,23.094137222222223
